image_path,clean_class
data\raw\potato\Potato___Late_blight\af13137c-1561-4c1c-b85b-5ec8930f2b38___RS_LB 5425.JPG,Potato
data\raw\potato\Potato___Early_blight\43af6366-6c6a-408c-a10d-a4bad9428a19___RS_Early.B 7595.JPG,Potato
data\raw\potato\Potato___Early_blight\425e5f26-56b0-404d-b537-dc3353ecee09___RS_Early.B 7058.JPG,Potato
data\raw\potato\Potato___Early_blight\59676e33-8884-4359-83d9-e07df07f31a1___RS_Early.B 7041.JPG,Potato
data\raw\potato\Potato___Early_blight\b6c68639-ad01-41f9-a10c-4233423ea2b0___RS_Early.B 8573.JPG,Potato
data\raw\potato\Potato___Early_blight\065fc68f-88c9-4fc3-b0a6-a6f5e1072eaa___RS_Early.B 7174.JPG,Potato
data\raw\potato\Potato___Early_blight\d59c5aa9-8d45-45db-be3e-0276e24641f5___RS_Early.B 7897.JPG,Potato
data\raw\potato\Potato___Late_blight\1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,Potato
data\raw\potato\Potato___Early_blight\8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG,Potato
data\raw\potato\Potato___Late_blight\fb9dc049-ec76-4502-9a11-13fb62a26ed4___RS_LB 3916.JPG,Potato
data\raw\potato\Potato___Early_blight\4699d1d8-f931-4b1c-8fd4-03a58350a86d___RS_Early.B 8972.JPG,Potato
data\raw\potato\Potato___Early_blight\a4ac4e39-1342-4b1d-806a-98789876a701___RS_Early.B 8953.JPG,Potato
data\raw\potato\Potato___Early_blight\1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,Potato
data\raw\potato\Potato___Late_blight\465165a0-33c0-4593-8324-03513e71079d___RS_LB 4445.JPG,Potato
data\raw\potato\Potato___Early_blight\541b768f-ec74-4f60-8e5a-778a5eb359da___RS_Early.B 8647.JPG,Potato
data\raw\potato\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765.JPG,Potato
data\raw\potato\Potato___Late_blight\d30021ba-fbbd-451b-b257-1fc5c6ac54d4___RS_LB 4466.JPG,Potato
data\raw\potato\Potato___Early_blight\17756ec1-9c95-43b3-bedc-933b6e0887f3___RS_Early.B 8251.JPG,Potato
data\raw\potato\Potato___Late_blight\0fe7786d-0e2f-4705-839d-898f1d9214b0___RS_LB 2836.JPG,Potato
data\raw\potato\Potato___Late_blight\bb1949c9-c779-4490-b1cc-d82302bc1df9___RS_LB 2901.JPG,Potato
data\raw\potato\Potato___Early_blight\ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B 6670.JPG,Potato
data\raw\potato\Potato___Early_blight\53e30623-2023-4bbf-b904-ba39426f8628___RS_Early.B 7613.JPG,Potato
data\raw\potato\Potato___Early_blight\c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.JPG,Potato
data\raw\potato\Potato___Early_blight\432f1b02-9493-4cf1-8ef7-a40f817e43ff___RS_Early.B 8497.JPG,Potato
data\raw\potato\Potato___Early_blight\43ddad18-d70a-49d3-97d6-9a5f82ddeecd___RS_Early.B 9069.JPG,Potato
data\raw\potato\Potato___Late_blight\e766a563-c87a-4d14-ae00-898ce62e15d4___RS_LB 5123.JPG,Potato
data\raw\potato\Potato___Early_blight\28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,Potato
data\raw\potato\Potato___Early_blight\99d75573-472e-4f57-ab82-b49b78853d03___RS_Early.B 7847.JPG,Potato
data\raw\potato\Potato___Early_blight\69ee53e1-a9b6-4e97-bc5f-f91617bc87ab___RS_Early.B 7987.JPG,Potato
data\raw\potato\Potato___Late_blight\541591d3-3560-4540-ac2c-9749936e80ae___RS_LB 2553.JPG,Potato
data\raw\potato\Potato___healthy\b9ea902d-e557-4fa5-893b-39a7a57c0121___RS_HL 1893.JPG,Potato
data\raw\potato\Potato___Early_blight\7248171d-98a5-4bf0-9a8d-5c5a8820eba9___RS_Early.B 6680.JPG,Potato
data\raw\potato\Potato___Late_blight\eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450.JPG,Potato
data\raw\potato\Potato___Early_blight\e40b6718-52b6-46a7-970c-5f1b6bae23af___RS_Early.B 8287.JPG,Potato
data\raw\potato\Potato___Early_blight\585062b6-d5a4-4677-8b7f-773257399423___RS_Early.B 8558.JPG,Potato
data\raw\potato\Potato___Late_blight\9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG,Potato
data\raw\potato\Potato___Early_blight\9d0c69df-f5dc-4118-a654-ab40d100b9b6___RS_Early.B 8870.JPG,Potato
data\raw\potato\Potato___Late_blight\d30d25f1-74ca-42d3-804d-c31b06720c46___RS_LB 2817.JPG,Potato
data\raw\potato\Potato___Early_blight\54eebf69-9501-4f9e-b923-1ef61f31d93c___RS_Early.B 7098.JPG,Potato
data\raw\potato\Potato___Early_blight\07953ca1-8935-449f-b338-4357ed683b2d___RS_Early.B 6815.JPG,Potato
data\raw\potato\Potato___Early_blight\fbc7567e-ce08-4ad0-b8fe-ffd98296ce02___RS_Early.B 8607.JPG,Potato
data\raw\potato\Potato___Late_blight\f68e448a-c2f5-4638-a7cb-45e73083ae4a___RS_LB 3892.JPG,Potato
data\raw\potato\Potato___Late_blight\84559c6d-0589-4d8d-8fc3-a818b067f85c___RS_LB 4608.JPG,Potato
data\raw\potato\Potato___Late_blight\76be1a95-8bf1-468e-bc6c-f7d8fa5b7e5b___RS_LB 4758.JPG,Potato
data\raw\potato\Potato___Early_blight\6a90d533-28ad-4e1b-935b-8d2dfa804c87___RS_Early.B 8213.JPG,Potato
data\raw\potato\Potato___Early_blight\f7740cb1-3295-4022-ae6c-7ffeee775f6f___RS_Early.B 8991.JPG,Potato
data\raw\potato\Potato___Early_blight\e50e7166-a67d-4207-a49c-0240b0218d48___RS_Early.B 8907.JPG,Potato
data\raw\potato\Potato___healthy\46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,Potato
data\raw\potato\Potato___Early_blight\9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B 8648.JPG,Potato
data\raw\potato\Potato___Late_blight\e4735c8f-e6da-46a1-b0fe-b1d2355a1bd4___RS_LB 2796.JPG,Potato
data\raw\potato\Potato___Late_blight\7d885e39-d832-473f-bf81-c22855e481c3___RS_LB 3946.JPG,Potato
data\raw\potato\Potato___Late_blight\0f6eac3b-d674-4c4d-ab3a-88689feec07f___RS_LB 5232.JPG,Potato
data\raw\potato\Potato___Early_blight\c7fb1eeb-741c-4583-ad3f-ed46d5c2c920___RS_Early.B 8865.JPG,Potato
data\raw\potato\Potato___Early_blight\f32a2d3d-9ac5-426c-81d1-bc279def9ba4___RS_Early.B 7636.JPG,Potato
data\raw\potato\Potato___Early_blight\f20b88af-30e2-4270-a035-2cf217469cf8___RS_Early.B 8266.JPG,Potato
data\raw\potato\Potato___Late_blight\856b9ab9-c5af-43f1-a320-097b7380d314___RS_LB 2789.JPG,Potato
data\raw\potato\Potato___healthy\de9a8669-d437-40f0-aa56-fe2d8276a1e0___RS_HL 1910.JPG,Potato
data\raw\potato\Potato___Late_blight\70b8c0ad-be72-4f3f-84ba-7439f83b089b___RS_LB 4446.JPG,Potato
data\raw\potato\Potato___Late_blight\fdb7d904-91df-4f00-85bd-0fb038723329___RS_LB 2628.JPG,Potato
data\raw\potato\Potato___Late_blight\465669d7-b75c-4aab-8ccc-af3566baf2e3___RS_LB 4985.JPG,Potato
data\raw\potato\Potato___Late_blight\da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,Potato
data\raw\potato\Potato___Early_blight\c42e79e4-76c0-406e-9779-6168330f4ca5___RS_Early.B 9008.JPG,Potato
data\raw\potato\Potato___Late_blight\546fcdf5-862b-42fb-931d-a51a85dc843c___RS_LB 4403.JPG,Potato
data\raw\potato\Potato___Late_blight\4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG,Potato
data\raw\potato\Potato___Late_blight\7e486917-7f31-4a26-b0ca-6175ebc2beee___RS_LB 4113.JPG,Potato
data\raw\potato\Potato___Late_blight\12d72127-7880-4481-b3c6-caff04116a86___RS_LB 2632.JPG,Potato
data\raw\potato\Potato___Late_blight\bb4aa884-a811-4229-bfc0-1df1e7330877___RS_LB 5049.JPG,Potato
data\raw\potato\Potato___Late_blight\f795a3d7-2915-447c-9e6f-df1d895f98bc___RS_LB 2792.JPG,Potato
data\raw\potato\Potato___Early_blight\15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG,Potato
data\raw\potato\Potato___Late_blight\ab72ec63-290e-4e95-ab0a-b551ed44ab3b___RS_LB 3286.JPG,Potato
data\raw\potato\Potato___Early_blight\737c2343-228f-4155-b984-13ae0da44745___RS_Early.B 6828.JPG,Potato
data\raw\potato\Potato___Early_blight\2b982641-10ea-4426-874f-509e6377ff59___RS_Early.B 7663.JPG,Potato
data\raw\potato\Potato___Early_blight\1f56ef5b-9a3b-4731-bf82-b08aeb84fcb5___RS_Early.B 9032.JPG,Potato
data\raw\potato\Potato___healthy\bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829.JPG,Potato
data\raw\potato\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779.JPG,Potato
data\raw\potato\Potato___Early_blight\70a2aa43-f50f-448b-bd98-9315f27cf456___RS_Early.B 7927.JPG,Potato
data\raw\potato\Potato___Early_blight\b1b55149-b5bc-460e-87af-a745fb01855d___RS_Early.B 7477.JPG,Potato
data\raw\potato\Potato___Late_blight\4664efe7-50ae-4a32-b818-2ec7f3881471___RS_LB 4478.JPG,Potato
data\raw\potato\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890.JPG,Potato
data\raw\potato\Potato___Early_blight\ab0878eb-0310-4788-b2d7-14102cdd241e___RS_Early.B 7026.JPG,Potato
data\raw\potato\Potato___Late_blight\23ad201a-469e-4687-9321-7329bf747992___RS_LB 4990.JPG,Potato
data\raw\potato\Potato___Early_blight\d24073c7-875b-4e86-b8cd-58853f13c191___RS_Early.B 6761.JPG,Potato
data\raw\potato\Potato___Late_blight\b14b93eb-5c1b-4df8-a30f-17afd953e7fc___RS_LB 4101.JPG,Potato
data\raw\potato\Potato___Early_blight\3ef2279b-2fda-463a-b007-e2a93ff977f0___RS_Early.B 7235.JPG,Potato
data\raw\potato\Potato___Early_blight\8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG,Potato
data\raw\potato\Potato___Late_blight\d2f57448-1770-46dc-97e3-40247d37094b___RS_LB 4455.JPG,Potato
data\raw\potato\Potato___Early_blight\cfa37804-6d71-45fe-bd88-c899b9534992___RS_Early.B 6673.JPG,Potato
data\raw\potato\Potato___Late_blight\74277267-6a9f-44d0-95fe-7f52f89630a0___RS_LB 5074.JPG,Potato
data\raw\potato\Potato___Late_blight\e986907b-6948-4c72-93d3-29cb795cc9a1___RS_LB 3837.JPG,Potato
data\raw\potato\Potato___Early_blight\838c8a0a-d112-4940-9a5d-221b4e9cc4c8___RS_Early.B 6967.JPG,Potato
data\raw\potato\Potato___healthy\52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,Potato
data\raw\potato\Potato___Early_blight\99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,Potato
data\raw\potato\Potato___Early_blight\89d4dba2-3d9c-46fe-bac3-6be833b01351___RS_Early.B 6749.JPG,Potato
data\raw\potato\Potato___Late_blight\4c846678-1c22-4734-b2bf-fb774bf3bb13___RS_LB 4090.JPG,Potato
data\raw\potato\Potato___Early_blight\089fb289-4bea-48b6-a29a-3a1d268d9dd3___RS_Early.B 8081.JPG,Potato
data\raw\potato\Potato___Late_blight\53367bb0-3f38-4c90-a71d-05592341e4aa___RS_LB 4149.JPG,Potato
data\raw\potato\Potato___Late_blight\fcc8393e-18f5-48c2-bd87-a0dabc151810___RS_LB 4029.JPG,Potato
data\raw\potato\Potato___Late_blight\8f80caee-38ed-4b49-9596-6f66c3cb9c1b___RS_LB 2535.JPG,Potato
data\raw\potato\Potato___Late_blight\4d56ef9d-bc69-489c-92de-d2fad01d762d___RS_LB 3890.JPG,Potato
data\raw\potato\Potato___Late_blight\77164347-18bd-4466-aca9-0f61e6a36468___RS_LB 4155.JPG,Potato
data\raw\potato\Potato___Early_blight\c5464947-d6f8-4d5e-9cad-009db19adf67___RS_Early.B 7181.JPG,Potato
data\raw\potato\Potato___Late_blight\22b19227-ae7e-495e-9fe0-d286fbcf9412___RS_LB 3996.JPG,Potato
data\raw\potato\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410.JPG,Potato
data\raw\potato\Potato___Late_blight\28cbad12-8d41-4d36-a6df-db0d35ee1ce0___RS_LB 2922.JPG,Potato
data\raw\potato\Potato___Early_blight\c74c801d-a6e5-44dc-a7e8-f3a5f39a300e___RS_Early.B 7864.JPG,Potato
data\raw\potato\Potato___Late_blight\1fa9afe6-69ab-4206-a8b5-487531391a37___RS_LB 3006.JPG,Potato
data\raw\potato\Potato___Early_blight\aaa394b2-f7d5-41a5-97eb-acc4068ef72d___RS_Early.B 9155.JPG,Potato
data\raw\potato\Potato___Late_blight\b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG,Potato
data\raw\potato\Potato___Early_blight\f7db505f-aabe-4b96-b719-8c930b5ff471___RS_Early.B 9224.JPG,Potato
data\raw\potato\Potato___healthy\4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850.JPG,Potato
data\raw\potato\Potato___Late_blight\2f76c068-ebba-499d-8819-2d12bde41695___RS_LB 3232.JPG,Potato
data\raw\potato\Potato___Late_blight\a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,Potato
data\raw\potato\Potato___Early_blight\a6995958-6344-4d37-9b99-d3bc3d40ab67___RS_Early.B 7210.JPG,Potato
data\raw\potato\Potato___Early_blight\ea87f5c8-69f9-44e0-997b-bb896350765e___RS_Early.B 7798.JPG,Potato
data\raw\potato\Potato___Late_blight\19d8aac3-db88-4a07-84f2-40f7597c2a25___RS_LB 3867.JPG,Potato
data\raw\potato\Potato___Early_blight\d9293730-8ba7-4f41-936a-eb129bde096b___RS_Early.B 8102.JPG,Potato
data\raw\potato\Potato___Late_blight\0525ac6e-1d1f-4866-89bd-af4b8ba9c46b___RS_LB 4814.JPG,Potato
data\raw\potato\Potato___Early_blight\8c3d0f9e-3a77-4ec2-a9ad-d996caa2c562___RS_Early.B 6887.JPG,Potato
data\raw\potato\Potato___Early_blight\8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG,Potato
data\raw\potato\Potato___Late_blight\b64e4518-147a-4a75-9f9b-33db8902aa12___RS_LB 3202.JPG,Potato
data\raw\potato\Potato___Early_blight\dea6a6e4-cfb0-4c00-a0f7-bdd1e52f82e0___RS_Early.B 7246.JPG,Potato
data\raw\potato\Potato___Late_blight\bc91cb1b-aece-4108-92db-839a106351a5___RS_LB 3087.JPG,Potato
data\raw\potato\Potato___healthy\0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814.JPG,Potato
data\raw\potato\Potato___Early_blight\625f9c30-b56a-4e4e-9b34-aab8d2385d02___RS_Early.B 7226.JPG,Potato
data\raw\potato\Potato___Early_blight\37957a08-5b06-49f7-9973-29f167dd95b8___RS_Early.B 8758.JPG,Potato
data\raw\potato\Potato___healthy\683b04ad-7941-4819-9965-ba32c725eb22___RS_HL 1861.JPG,Potato
data\raw\potato\Potato___Late_blight\5ad9dba9-ed81-437e-8d5d-1d6660514462___RS_LB 4439.JPG,Potato
data\raw\potato\Potato___Late_blight\c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Potato
data\raw\potato\Potato___Early_blight\3a8429cf-f8a7-4f64-a435-ec4f1ad692c7___RS_Early.B 8990.JPG,Potato
data\raw\potato\Potato___Early_blight\55daa016-a408-4de3-a79e-53d0ec53ea16___RS_Early.B 7686.JPG,Potato
data\raw\potato\Potato___Early_blight\1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B 8011.JPG,Potato
data\raw\potato\Potato___healthy\a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,Potato
data\raw\potato\Potato___Early_blight\232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,Potato
data\raw\potato\Potato___Early_blight\f12d7916-b4f0-46f7-91bd-8dc097743149___RS_Early.B 8963.JPG,Potato
data\raw\potato\Potato___Late_blight\04ce7b2d-5e41-43c6-9e11-e1bc4f5e4cca___RS_LB 3224.JPG,Potato
data\raw\potato\Potato___Early_blight\9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B 7557.JPG,Potato
data\raw\potato\Potato___Early_blight\fe24f700-d37f-4e51-b07c-931e8c3ded81___RS_Early.B 8792.JPG,Potato
data\raw\potato\Potato___Early_blight\dc0536f7-e777-4751-8733-f643eb18329a___RS_Early.B 7492.JPG,Potato
data\raw\potato\Potato___Late_blight\cd38f533-9b7d-4afd-bbd9-9ee5ab2aa3e8___RS_LB 2680.JPG,Potato
data\raw\potato\Potato___Late_blight\9009c86e-1205-4694-b0bb-ef7cf78dd104___RS_LB 3995.JPG,Potato
data\raw\potato\Potato___Early_blight\996c0f04-a33a-4620-8971-469e009abae7___RS_Early.B 8869.JPG,Potato
data\raw\potato\Potato___Late_blight\4324e62b-d7e0-4caa-a417-5eb3dd8712ee___RS_LB 5452.JPG,Potato
data\raw\potato\Potato___Early_blight\26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Potato
data\raw\potato\Potato___Early_blight\7a7ff9ee-1d6f-4ca8-a393-9c56ca74d7bb___RS_Early.B 8158.JPG,Potato
data\raw\potato\Potato___Late_blight\e9429874-1098-43af-bc38-0acc0b93f4f9___RS_LB 2682.JPG,Potato
data\raw\potato\Potato___Early_blight\67f2bf79-1d71-4748-bcd6-a65006f12981___RS_Early.B 7289.JPG,Potato
data\raw\potato\Potato___Late_blight\d1ae329b-19bc-40c3-afb1-404ecf3c98ee___RS_LB 2613.JPG,Potato
data\raw\potato\Potato___Late_blight\20e59080-5a86-4aa8-b5b1-d886a4b273b7___RS_LB 3165.JPG,Potato
data\raw\potato\Potato___Late_blight\ced49a2c-c7b3-4c10-9475-2b004afebff1___RS_LB 4436.JPG,Potato
data\raw\potato\Potato___healthy\3c0d6888-c7e1-4cf8-9c25-9a0b8c62ba72___RS_HL 1780.JPG,Potato
data\raw\potato\Potato___Early_blight\8e99bd85-9c90-4d29-ba2c-2110f46cef07___RS_Early.B 8570.JPG,Potato
data\raw\potato\Potato___Late_blight\e10ce839-9da1-4f23-9b5e-c5483f6eabbd___RS_LB 5328.JPG,Potato
data\raw\potato\Potato___Early_blight\08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B 7106.JPG,Potato
data\raw\potato\Potato___Late_blight\33fa45a7-e6ff-4e75-9c6e-28570fdfedb6___RS_LB 3054.JPG,Potato
data\raw\potato\Potato___Early_blight\c8a008b3-a81d-410c-97aa-94e92118e572___RS_Early.B 7616.JPG,Potato
data\raw\potato\Potato___Late_blight\85d29f87-cb27-4ffa-9ad8-9c47f9a53b33___RS_LB 4437.JPG,Potato
data\raw\potato\Potato___Late_blight\d43fa915-e947-4316-b0f5-0f925c5d9625___RS_LB 3969.JPG,Potato
data\raw\potato\Potato___Early_blight\88c63d75-4423-4233-9097-728af8a52033___RS_Early.B 6862.JPG,Potato
data\raw\potato\Potato___Late_blight\81e4675f-5f16-4c8a-be12-acb79f46575e___RS_LB 3111.JPG,Potato
data\raw\potato\Potato___Late_blight\eb2bd15b-a92b-4302-98a1-bbc13a0f95bb___RS_LB 2671.JPG,Potato
data\raw\potato\Potato___Early_blight\c5b121ff-fc3c-406a-8127-2a7e413a0903___RS_Early.B 9006.JPG,Potato
data\raw\potato\Potato___Late_blight\e0c879c8-ebf3-43d0-9693-7a747fb5ba75___RS_LB 3956.JPG,Potato
data\raw\potato\Potato___Late_blight\afcad9ca-9bd2-4c7b-b034-2b3d0360ac30___RS_LB 2741.JPG,Potato
data\raw\potato\Potato___Early_blight\f5fca019-b28f-4000-9d5e-b0b5fd061304___RS_Early.B 7503.JPG,Potato
data\raw\potato\Potato___Early_blight\3a314933-9e92-4c90-acc2-656a04c591e7___RS_Early.B 8906.JPG,Potato
data\raw\potato\Potato___Late_blight\5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG,Potato
data\raw\potato\Potato___Early_blight\49b24f9e-12d4-4f32-8bc8-482d66514a17___RS_Early.B 8037.JPG,Potato
data\raw\potato\Potato___Early_blight\c0d9fcd4-79cb-43e4-82bc-1e48e9e2a572___RS_Early.B 7279.JPG,Potato
data\raw\potato\Potato___Late_blight\ee09546f-d7cd-4af9-9445-41745638c9c3___RS_LB 4471.JPG,Potato
data\raw\potato\Potato___Early_blight\b5127f55-debe-459a-98e5-4629750f9c38___RS_Early.B 7496.JPG,Potato
data\raw\potato\Potato___Late_blight\d3811753-f672-405c-afa3-8fbaa2715bf4___RS_LB 2720.JPG,Potato
data\raw\potato\Potato___Late_blight\b9474ec5-5a67-4207-98ec-5671c19f8f59___RS_LB 2545.JPG,Potato
data\raw\potato\Potato___Late_blight\37075adc-dd51-4a5b-8a6c-0649cb98516b___RS_LB 2678.JPG,Potato
data\raw\potato\Potato___Late_blight\b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG,Potato
data\raw\potato\Potato___Early_blight\08029ccc-387e-4be6-9389-04f7b82fdb2a___RS_Early.B 9130.JPG,Potato
data\raw\potato\Potato___healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,Potato
data\raw\potato\Potato___Early_blight\392c5f68-3ee5-4b61-90e9-afa16375beb8___RS_Early.B 8047.JPG,Potato
data\raw\potato\Potato___healthy\3a00204c-5e53-4e5d-95a6-f8819031744e___RS_HL 5420.JPG,Potato
data\raw\potato\Potato___Early_blight\e4bd2479-dd2f-41ce-9544-4f1804c4ab8b___RS_Early.B 8601.JPG,Potato
data\raw\potato\Potato___Late_blight\24482fe2-5139-4f73-909e-9ea4a3d8bf5d___RS_LB 4733.JPG,Potato
data\raw\potato\Potato___Late_blight\351386f8-c501-45f6-ab0d-e9c1d1584204___RS_LB 5195.JPG,Potato
data\raw\potato\Potato___Early_blight\85a38441-6df7-4401-9905-fba74ebfa717___RS_Early.B 8230.JPG,Potato
data\raw\potato\Potato___Early_blight\00d8f10f-5038-4e0f-bb58-0b885ddc0cc5___RS_Early.B 8722.JPG,Potato
data\raw\potato\Potato___Late_blight\e575421c-a9d4-4c0e-8027-b12fca1e3ac9___RS_LB 2806.JPG,Potato
data\raw\potato\Potato___Late_blight\793aaf75-3085-4bbb-bace-33a9593c3c94___RS_LB 4847.JPG,Potato
data\raw\potato\Potato___Early_blight\9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691.JPG,Potato
data\raw\potato\Potato___Late_blight\ed2d2803-3b9b-4c3c-ab8a-9aea2bf76ffd___RS_LB 5190.JPG,Potato
data\raw\potato\Potato___healthy\f30983c0-6e20-43cc-8672-4622ca34c830___RS_HL 1949.JPG,Potato
data\raw\potato\Potato___Late_blight\f62c0408-af09-4883-a780-7bd335e60443___RS_LB 5258.JPG,Potato
data\raw\potato\Potato___healthy\58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758.JPG,Potato
data\raw\potato\Potato___healthy\23f4d3b1-23f4-43fb-96c2-dae37224ec74___RS_HL 1803.JPG,Potato
data\raw\potato\Potato___Late_blight\86944800-4984-44f9-9c72-53fcb7324a3b___RS_LB 4015.JPG,Potato
data\raw\potato\Potato___Early_blight\cf761f3d-755a-42b2-83cb-729443246c6a___RS_Early.B 7319.JPG,Potato
data\raw\potato\Potato___Late_blight\31d61797-f3dd-4452-8db9-cdfd8be9ebf2___RS_LB 4823.JPG,Potato
data\raw\potato\Potato___Late_blight\1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,Potato
data\raw\potato\Potato___Early_blight\5c43b799-a722-4209-b571-2a7ca23de273___RS_Early.B 7321.JPG,Potato
data\raw\potato\Potato___Early_blight\72013507-bfce-4b7a-b56e-f66a94cb4558___RS_Early.B 7930.JPG,Potato
data\raw\potato\Potato___Late_blight\d752ca70-320b-4d33-970f-8f3eead9141e___RS_LB 3166.JPG,Potato
data\raw\potato\Potato___Early_blight\b512ab1a-0ea5-47d6-b998-7c9f32ed3329___RS_Early.B 7250.JPG,Potato
data\raw\potato\Potato___Early_blight\05c35093-11b8-4cd0-b67a-148859754440___RS_Early.B 8939.JPG,Potato
data\raw\potato\Potato___Early_blight\dd1e0739-c899-4c1e-99c8-fd83a6d55694___RS_Early.B 7862.JPG,Potato
data\raw\potato\Potato___Late_blight\d99f0d05-6ee3-440c-9dc6-48f7ba2bfc24___RS_LB 2654.JPG,Potato
data\raw\potato\Potato___Late_blight\ea2bb076-a483-4570-88ac-8ab236d4bb92___RS_LB 2503.JPG,Potato
data\raw\potato\Potato___Early_blight\af0ee942-50f5-43a7-a9fe-486ba1f5f989___RS_Early.B 7700.JPG,Potato
data\raw\potato\Potato___Early_blight\f2540cea-220b-4ba2-bf16-7c1c7f32c38c___RS_Early.B 7997.JPG,Potato
data\raw\potato\Potato___Late_blight\76bea797-306c-4fc5-a868-69394fed05d4___RS_LB 2900.JPG,Potato
data\raw\potato\Potato___Early_blight\c5cb3e89-f00f-4032-80ca-eb39bead0796___RS_Early.B 8645.JPG,Potato
data\raw\potato\Potato___Early_blight\6bd7d398-9cce-4282-a853-9625a641ebd6___RS_Early.B 8416.JPG,Potato
data\raw\potato\Potato___Late_blight\9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,Potato
data\raw\potato\Potato___Early_blight\1d466431-007d-4b3b-bd45-b09f1a6f7bad___RS_Early.B 8932.JPG,Potato
data\raw\potato\Potato___Early_blight\c53d85d7-bddb-422b-955c-6842cce9a927___RS_Early.B 7253.JPG,Potato
data\raw\potato\Potato___Early_blight\7d92aa59-82fc-4c93-9d0e-728c0a944055___RS_Early.B 6965.JPG,Potato
data\raw\potato\Potato___Late_blight\87681326-2843-4e63-9042-602b08a98a66___RS_LB 4145.JPG,Potato
data\raw\potato\Potato___Late_blight\ccdf64d2-81fe-429e-8041-05b5a9ce50c9___RS_LB 5052.JPG,Potato
data\raw\potato\Potato___Late_blight\00695906-210d-4a9d-822e-986a17384115___RS_LB 4026.JPG,Potato
data\raw\potato\Potato___Early_blight\d06681cc-3ed1-4af2-ae40-2597eaea3dd4___RS_Early.B 8691.JPG,Potato
data\raw\potato\Potato___Early_blight\f0b444a4-ddd7-4286-8a80-423f7e71c526___RS_Early.B 8753.JPG,Potato
data\raw\potato\Potato___Late_blight\e36ccebd-29c6-466d-b46f-41fa38f6e9c0___RS_LB 5047.JPG,Potato
data\raw\potato\Potato___Late_blight\bc5b403e-ecc2-4fde-bafa-9b8698e4545c___RS_LB 4448.JPG,Potato
data\raw\potato\Potato___Late_blight\1e0326a5-b208-447f-9d60-f788ec4b6e3f___RS_LB 4526.JPG,Potato
data\raw\potato\Potato___Late_blight\e71a27b3-20d5-40e8-ad01-4c1942d46654___RS_LB 4085.JPG,Potato
data\raw\potato\Potato___Late_blight\00b1f292-23dd-44d4-aad3-c1ffb6a6ad5a___RS_LB 4479.JPG,Potato
