image_path,clean_class
data\raw\potato\Potato___Late_blight\e2ce6696-9f6e-445c-a6c6-c765d659447a___RS_LB 4960.JPG,Late Blight
data\raw\potato\Potato___Early_blight\51bc94fe-ba23-4776-a9ec-727e55015acb___RS_Early.B 8267.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a601dd4d-4e81-4327-9e4e-fd19262a1306___RS_Early.B 8265.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d036af36-99a4-4b25-aa40-2477883e73cf___RS_Early.B 8269.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f20b88af-30e2-4270-a035-2cf217469cf8___RS_Early.B 8266.JPG,Early Blight
data\raw\potato\Potato___healthy\03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830.JPG,Healthy
data\raw\potato\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,Healthy
data\raw\potato\Potato___healthy\bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829.JPG,Healthy
data\raw\potato\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831.JPG,Healthy
data\raw\potato\Potato___Late_blight\2846161c-9ac0-4ef3-b563-aee344dac80d___RS_LB 4851.JPG,Late Blight
data\raw\potato\Potato___Late_blight\33551627-5824-42b9-9547-4df44590fee1___RS_LB 4848.JPG,Late Blight
data\raw\potato\Potato___Late_blight\793aaf75-3085-4bbb-bace-33a9593c3c94___RS_LB 4847.JPG,Late Blight
data\raw\potato\Potato___Late_blight\be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850.JPG,Late Blight
data\raw\potato\Potato___Late_blight\09a30eff-d386-456d-a6ce-ead7c0d6235b___RS_LB 5068.JPG,Late Blight
data\raw\potato\Potato___Late_blight\29bfc55a-8cb2-4938-b0b5-5e2748fd1a22___RS_LB 5070.JPG,Late Blight
data\raw\potato\Potato___Late_blight\6616bc3c-e3be-440d-ac55-ae3bb665e8b4___RS_LB 5071.JPG,Late Blight
data\raw\potato\Potato___Late_blight\74277267-6a9f-44d0-95fe-7f52f89630a0___RS_LB 5074.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2f6382f7-12fc-4309-b7db-b034b8165c67___RS_LB 4955.JPG,Late Blight
data\raw\potato\Potato___Late_blight\74ee080b-cad8-4090-9f2a-07411eb8481a___RS_LB 4956.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b340ff00-3d44-4394-90c5-797dc39f8389___RS_LB 4953.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f37f6160-4f5b-447f-b497-cc6eb7662e3b___RS_LB 4951.JPG,Late Blight
data\raw\potato\Potato___Late_blight\17ed933e-629f-4db2-b4f3-865f69d43589___RS_LB 2599.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1a68ab56-2000-4d7a-ad4a-88d300104b7d___RS_LB 2594.JPG,Late Blight
data\raw\potato\Potato___Late_blight\82eb4f72-487c-4f4e-ace6-cc44a24978ec___RS_LB 2600.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c5ff46d5-8f49-409f-b3c1-9a1a25418f47___RS_LB 2596.JPG,Late Blight
data\raw\potato\Potato___Early_blight\2fe81ef1-d7ec-4395-b071-c74d5beb4037___RS_Early.B 7242.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d87f93fa-f6f8-49f1-b9e1-8f196f377df8___RS_Early.B 7244.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dea6a6e4-cfb0-4c00-a0f7-bdd1e52f82e0___RS_Early.B 7246.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e786a4fe-5aa1-4da2-a16f-4ee82c56e317___RS_Early.B 7245.JPG,Early Blight
data\raw\potato\Potato___Early_blight\426aeefb-981d-4436-9f92-0fe230bb65fe___RS_Early.B 6977.JPG,Early Blight
data\raw\potato\Potato___Early_blight\60096f66-1bf2-4d8d-8137-ac2358ab71d0___RS_Early.B 6978.JPG,Early Blight
data\raw\potato\Potato___Early_blight\691161ad-7897-4654-a7bc-14d8b5839621___RS_Early.B 6976.JPG,Early Blight
data\raw\potato\Potato___Early_blight\88e29276-8c4f-4d15-b3d4-d1db0a05cac1___RS_Early.B 6973.JPG,Early Blight
data\raw\potato\Potato___Early_blight\16133ed7-f960-44a5-bd03-8e665e777363___RS_Early.B 7504.JPG,Early Blight
data\raw\potato\Potato___Early_blight\2ec0f91e-b8a4-4aeb-9e08-8bd32b492487___RS_Early.B 7502.JPG,Early Blight
data\raw\potato\Potato___Early_blight\54260e42-8e3f-44c2-b252-c784391ce639___RS_Early.B 7508.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f5fca019-b28f-4000-9d5e-b0b5fd061304___RS_Early.B 7503.JPG,Early Blight
data\raw\potato\Potato___Early_blight\09ab9573-90d5-4001-9b74-14551935deef___RS_Early.B 7603.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c48693cf-14bb-48ec-96fe-240bd2269866___RS_Early.B 7609.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d7c9765e-4a73-4eeb-9f9e-9ed98b7e93fe___RS_Early.B 7601.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f9461507-6875-43f7-800d-502ffdb8ec05___RS_Early.B 7604.JPG,Early Blight
data\raw\potato\Potato___Late_blight\16e37160-9dca-4110-a914-955304e7daf5___RS_LB 3033.JPG,Late Blight
data\raw\potato\Potato___Late_blight\3112e625-f1d9-428b-a77e-23c6f28e44f8___RS_LB 3035.JPG,Late Blight
data\raw\potato\Potato___Late_blight\98a806fd-2839-4069-b40b-08522c34ccdc___RS_LB 3032.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ec5974a3-4c73-4129-a372-8ddec73eb246___RS_LB 3034.JPG,Late Blight
data\raw\potato\Potato___Early_blight\2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,Early Blight
data\raw\potato\Potato___Early_blight\3ef2279b-2fda-463a-b007-e2a93ff977f0___RS_Early.B 7235.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e7b48816-19f7-4dc2-bf52-dfbb85e1f59a___RS_Early.B 7240.JPG,Early Blight
data\raw\potato\Potato___Early_blight\221c911f-e483-407c-b672-21150d09d57e___RS_Early.B 7678.JPG,Early Blight
data\raw\potato\Potato___Early_blight\583fa343-d5be-414b-bd95-f674313bd882___RS_Early.B 7681.JPG,Early Blight
data\raw\potato\Potato___Early_blight\deb1d849-ecf2-4451-8ff7-ca6b0bbbf434___RS_Early.B 7677.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e0326fde-a613-4ec2-bc3b-e1d2154bdbcd___RS_Early.B 7679.JPG,Early Blight
data\raw\potato\Potato___Late_blight\580e8c49-3b1c-46d2-b3f4-68f0b3de0d77___RS_LB 4063.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG,Late Blight
data\raw\potato\Potato___Late_blight\dfa65276-0450-4a57-ba94-25384d378f22___RS_LB 4065.JPG,Late Blight
data\raw\potato\Potato___Late_blight\fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG,Late Blight
data\raw\potato\Potato___Early_blight\1ee04a42-fa1c-4f6b-a88b-4cf583b188ea___RS_Early.B 8494.JPG,Early Blight
data\raw\potato\Potato___Early_blight\357b61ef-a56b-4207-aa26-161b0ef3e635___RS_Early.B 8492.JPG,Early Blight
data\raw\potato\Potato___Early_blight\432f1b02-9493-4cf1-8ef7-a40f817e43ff___RS_Early.B 8497.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f400079a-ff67-45c2-8a50-5c5b1e08dc25___RS_Early.B 8491.JPG,Early Blight
data\raw\potato\Potato___Late_blight\5d1486fa-750f-47ca-a973-abc45ea5b4fe___RS_LB 4281.JPG,Late Blight
data\raw\potato\Potato___Late_blight\8f12dae8-d44b-4d16-8815-4da5f9a9ff55___RS_LB 4283.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ecfc161f-11f6-449f-80c1-1b0254f5179a___RS_LB 4279.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f81452c0-aa6a-4d2e-a4ba-c761a2e7870f___RS_LB 4280.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1cffe6a1-6fb3-4506-846c-478148a2b678___RS_LB 4380.JPG,Late Blight
data\raw\potato\Potato___Late_blight\41e3b4c0-7aec-4d49-a84c-f37ed2637407___RS_LB 4377.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7a0b26a9-4abe-4e84-ad20-699b0c0cd27e___RS_LB 4376.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f5ad9b49-ea3a-46c0-8a54-d4e0aa76eda4___RS_LB 4379.JPG,Late Blight
data\raw\potato\Potato___Late_blight\01ad74ce-eb28-42c7-9204-778d17cfd45c___RS_LB 2669.JPG,Late Blight
data\raw\potato\Potato___Late_blight\489107b2-13f2-401b-b931-39ca7fd4be2b___RS_LB 2665.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e0e15d89-8c3b-43f5-8617-136b720e39cd___RS_LB 2668.JPG,Late Blight
data\raw\potato\Potato___Late_blight\eb2bd15b-a92b-4302-98a1-bbc13a0f95bb___RS_LB 2671.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2af683b8-ad55-450d-9047-630b85a2d128___RS_LB 4614.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7b5a2c96-f276-477a-8e7e-3325b02719a7___RS_LB 4613.JPG,Late Blight
data\raw\potato\Potato___Late_blight\84559c6d-0589-4d8d-8fc3-a818b067f85c___RS_LB 4608.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG,Late Blight
data\raw\potato\Potato___Late_blight\0051e5e8-d1c4-4a84-bf3a-a426cdad6285___RS_LB 4640.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2b974785-090d-4dae-81a2-ce3ebc2a1c68___RS_LB 4634.JPG,Late Blight
data\raw\potato\Potato___Late_blight\3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637.JPG,Late Blight
data\raw\potato\Potato___Late_blight\acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG,Late Blight
data\raw\potato\Potato___Early_blight\292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B 7099.JPG,Early Blight
data\raw\potato\Potato___Early_blight\54eebf69-9501-4f9e-b923-1ef61f31d93c___RS_Early.B 7098.JPG,Early Blight
data\raw\potato\Potato___Early_blight\606e216d-f0b8-4ef3-9bf1-2bee85a13361___RS_Early.B 7094.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d286d101-227f-48ba-b906-586879eb6a00___RS_Early.B 7095.JPG,Early Blight
data\raw\potato\Potato___Late_blight\48f93953-2de7-4724-9c7b-69dc13a47759___RS_LB 4977.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9157168d-8377-4a75-8dc2-d7c951efeb55___RS_LB 4978.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ae52f85f-bce0-4fb9-a109-009e099a72e6___RS_LB 4972.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ff7160f9-f8d7-4576-82b8-009bf1b63b3b___RS_LB 4974.JPG,Late Blight
data\raw\potato\Potato___Late_blight\140cad58-de9c-44b8-afb4-af5751e2e012___RS_LB 3247.JPG,Late Blight
data\raw\potato\Potato___Late_blight\792d4339-f459-4ef6-aef9-431c64c95cc1___RS_LB 3251.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7efcdebc-93be-4168-9965-2b2be46823d8___RS_LB 3249.JPG,Late Blight
data\raw\potato\Potato___Late_blight\90302aa5-644e-4857-b60f-92f6aed488fa___RS_LB 3246.JPG,Late Blight
data\raw\potato\Potato___healthy\30126310-39de-4c02-b10a-23409417a4f6___RS_HL 1826.JPG,Healthy
data\raw\potato\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819.JPG,Healthy
data\raw\potato\Potato___healthy\b536ea91-c5f8-413b-87f3-a22ac3d959d1___RS_HL 1825.JPG,Healthy
data\raw\potato\Potato___healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824.JPG,Healthy
data\raw\potato\Potato___Early_blight\0a6983a5-895e-4e68-9edb-88adf79211e9___RS_Early.B 9072.JPG,Early Blight
data\raw\potato\Potato___Early_blight\43ddad18-d70a-49d3-97d6-9a5f82ddeecd___RS_Early.B 9069.JPG,Early Blight
data\raw\potato\Potato___Early_blight\64e41485-8bd1-4b5d-9482-023eb07d8a89___RS_Early.B 9078.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bb3d6df0-683e-4f04-afaf-277a36edad6c___RS_Early.B 9070.JPG,Early Blight
data\raw\potato\Potato___Early_blight\14efc692-8ac6-4bd8-a71a-943192d6831a___RS_Early.B 6841.JPG,Early Blight
data\raw\potato\Potato___Early_blight\758b39d7-12bc-401f-b280-2c8435a02f43___RS_Early.B 6839.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8f0e6484-7d27-4ee1-849a-316c6195b139___RS_Early.B 6840.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bb4e9c01-6166-424d-a379-9ef405fdd555___RS_Early.B 6843.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1d466431-007d-4b3b-bd45-b09f1a6f7bad___RS_Early.B 8932.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,Early Blight
data\raw\potato\Potato___Early_blight\21ca5caf-147b-4a1a-a2da-edfc1c81b62e___RS_Early.B 8926.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b472654c-a32f-4c8f-b424-da6e415febf9___RS_Early.B 8930.JPG,Early Blight
data\raw\potato\Potato___Late_blight\145216a1-aab7-4f40-851d-a56c436ad0e3___RS_LB 2715.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5bbebfcc-4e51-47ba-948c-46be12f1c170___RS_LB 2716.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d3811753-f672-405c-afa3-8fbaa2715bf4___RS_LB 2720.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ea620852-7590-4d82-8349-1470cb1fe3a8___RS_LB 2719.JPG,Late Blight
data\raw\potato\Potato___Early_blight\5f209b64-4a3c-4fd4-9151-83db4125e7fc___RS_Early.B 7284.JPG,Early Blight
data\raw\potato\Potato___Early_blight\6bb48ab5-6f0d-4bd8-a3c0-bf2b6d5ed936___RS_Early.B 7281.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8e384f1d-1a56-4fcc-8e06-a65ee86270a8___RS_Early.B 7278.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c0d9fcd4-79cb-43e4-82bc-1e48e9e2a572___RS_Early.B 7279.JPG,Early Blight
data\raw\potato\Potato___Late_blight\22b19227-ae7e-495e-9fe0-d286fbcf9412___RS_LB 3996.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9009c86e-1205-4694-b0bb-ef7cf78dd104___RS_LB 3995.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d3e6cc68-6d84-406f-9e02-b81f8051ecb3___RS_LB 3992.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e08c2b56-3a54-4fcc-b814-85c55020278b___RS_LB 3991.JPG,Late Blight
data\raw\potato\Potato___healthy\1dcfeaa9-006d-470c-b3e5-d67609d07d4e___RS_HL 1808.JPG,Healthy
data\raw\potato\Potato___healthy\23f4d3b1-23f4-43fb-96c2-dae37224ec74___RS_HL 1803.JPG,Healthy
data\raw\potato\Potato___healthy\38faf81d-c83b-42ca-b4c3-e3bbfa070589___RS_HL 1805.JPG,Healthy
data\raw\potato\Potato___healthy\5df30492-0b54-474d-8883-bba9474ca88f___RS_HL 1801.JPG,Healthy
data\raw\potato\Potato___Early_blight\08194ca3-f0b2-4aaa-8df8-5ec5ddc6696a___RS_Early.B 8151.JPG,Early Blight
data\raw\potato\Potato___Early_blight\438176fc-2e4a-45d1-9014-3eb2391c5832___RS_Early.B 8147.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7a7ff9ee-1d6f-4ca8-a393-9c56ca74d7bb___RS_Early.B 8158.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fd5b1e1f-48a8-42bd-82b5-cf762504708b___RS_Early.B 8149.JPG,Early Blight
data\raw\potato\Potato___Late_blight\08ddae0c-5328-4183-b16e-c980f197e471___RS_LB 2845.JPG,Late Blight
data\raw\potato\Potato___Late_blight\78f43f26-36e5-43c2-9b87-a08d8a0b8a11___RS_LB 2843.JPG,Late Blight
data\raw\potato\Potato___Late_blight\794fae1d-55b2-4275-8fce-174728963813___RS_LB 2841.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d80e59e3-a88d-4c32-8dd1-a23a6fed45ae___RS_LB 2846.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2c2b39ed-75f9-49f6-a28e-36a2cb608297___RS_LB 2794.JPG,Late Blight
data\raw\potato\Potato___Late_blight\44112cb9-7423-4983-bb9a-cb32e3ea9ac3___RS_LB 2793.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e4735c8f-e6da-46a1-b0fe-b1d2355a1bd4___RS_LB 2796.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f795a3d7-2915-447c-9e6f-df1d895f98bc___RS_LB 2792.JPG,Late Blight
data\raw\potato\Potato___Late_blight\33b849d5-ec92-4acb-88e6-530accf22734___RS_LB 4994.JPG,Late Blight
data\raw\potato\Potato___Late_blight\6cab0a2b-a2d9-4798-8043-f6ef416ed745___RS_LB 4993.JPG,Late Blight
data\raw\potato\Potato___Late_blight\bd70c718-5846-42a1-8b05-22792ec98738___RS_LB 4992.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Late Blight
data\raw\potato\Potato___Late_blight\73fb0463-c023-4749-8c37-dd11304de9b1___RS_LB 3112.JPG,Late Blight
data\raw\potato\Potato___Late_blight\81e4675f-5f16-4c8a-be12-acb79f46575e___RS_LB 3111.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c4aec622-2e7b-49f6-bab3-6c4dce29f155___RS_LB 3118.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c58de13c-b59d-4497-ae5a-08b425919b64___RS_LB 3116.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0a47f32c-1724-4c8d-bfe4-986cedd3587b___RS_Early.B 8001.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1d038d64-7f3c-4b4d-9b3d-7736f97b59a0___RS_Early.B 7994.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4eacc117-bab5-40ff-bde0-dbc6b2a35822___RS_Early.B 7999.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f2540cea-220b-4ba2-bf16-7c1c7f32c38c___RS_Early.B 7997.JPG,Early Blight
data\raw\potato\Potato___Early_blight\85626b40-beca-4bc0-90ed-fc6090c6b18e___RS_Early.B 8598.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e4bd2479-dd2f-41ce-9544-4f1804c4ab8b___RS_Early.B 8601.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ee584747-fea1-4d16-9c03-40bfc9bcf1c7___RS_Early.B 8600.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f48fc3b4-b7e7-4ad5-a651-0bf61a5173ff___RS_Early.B 8597.JPG,Early Blight
data\raw\potato\Potato___Early_blight\6a90d533-28ad-4e1b-935b-8d2dfa804c87___RS_Early.B 8213.JPG,Early Blight
data\raw\potato\Potato___Early_blight\85531704-18a5-4f98-8c1d-25709ecf77f8___RS_Early.B 8214.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ed270d5d-3523-4bc2-b208-4f5304bbfeef___RS_Early.B 8218.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fbbe7b93-e6da-4dc8-b1ee-ba5646a5e039___RS_Early.B 8216.JPG,Early Blight
data\raw\potato\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885.JPG,Healthy
data\raw\potato\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890.JPG,Healthy
data\raw\potato\Potato___healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG,Healthy
data\raw\potato\Potato___healthy\b9ea902d-e557-4fa5-893b-39a7a57c0121___RS_HL 1893.JPG,Healthy
data\raw\potato\Potato___Late_blight\05c29b23-ecdf-41fc-be67-910bb74cd67c___RS_LB 4016.JPG,Late Blight
data\raw\potato\Potato___Late_blight\6033f0b2-48e7-411c-a39b-86297f412c19___RS_LB 4020.JPG,Late Blight
data\raw\potato\Potato___Late_blight\86944800-4984-44f9-9c72-53fcb7324a3b___RS_LB 4015.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017.JPG,Late Blight
data\raw\potato\Potato___Early_blight\15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG,Early Blight
data\raw\potato\Potato___Early_blight\41eccd84-6a67-4b04-ae69-59c1bcf17728___RS_Early.B 7964.JPG,Early Blight
data\raw\potato\Potato___Early_blight\60418916-8278-448a-af45-21ee8ef60a95___RS_Early.B 7957.JPG,Early Blight
data\raw\potato\Potato___Early_blight\caef0735-6517-4194-b124-5916815e4a71___RS_Early.B 7956.JPG,Early Blight
data\raw\potato\Potato___Early_blight\2d344be7-2d5f-4d27-aeb2-b92c8191b877___RS_Early.B 7173.JPG,Early Blight
data\raw\potato\Potato___Early_blight\37d5791e-19e8-4095-a1cd-36aede6d0802___RS_Early.B 7172.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG,Early Blight
data\raw\potato\Potato___Early_blight\cf38c261-5bae-4b5d-92b4-16c634557d2a___RS_Early.B 7169.JPG,Early Blight
data\raw\potato\Potato___Late_blight\42cd0719-199a-40a8-aaa0-228bb80e1832___RS_LB 4440.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG,Late Blight
data\raw\potato\Potato___Late_blight\71f6c664-3b77-45ef-a1de-e00685c78add___RS_LB 4441.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG,Late Blight
data\raw\potato\Potato___Early_blight\520475a1-5acf-433f-a306-cff6ec1a99ef___RS_Early.B 9159.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7584a5b8-b701-4255-9dde-a60b6442cc37___RS_Early.B 9154.JPG,Early Blight
data\raw\potato\Potato___Early_blight\aaa394b2-f7d5-41a5-97eb-acc4068ef72d___RS_Early.B 9155.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f217f3ba-56fa-4f97-bf9a-07697e08e845___RS_Early.B 9161.JPG,Early Blight
data\raw\potato\Potato___Early_blight\094fbf4c-da00-4037-82af-03e712d8db47___RS_Early.B 6908.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d0fc4557-34a0-4324-8b2c-865853e0face___RS_Early.B 6912.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f188a6c1-fbed-4941-a5a7-e11a6b4ddcfb___RS_Early.B 6910.JPG,Early Blight
data\raw\potato\Potato___Early_blight\95d42b98-1945-4cb3-ab27-0dbd56def41b___RS_Early.B 8866.JPG,Early Blight
data\raw\potato\Potato___Early_blight\996c0f04-a33a-4620-8971-469e009abae7___RS_Early.B 8869.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9d0c69df-f5dc-4118-a654-ab40d100b9b6___RS_Early.B 8870.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c7fb1eeb-741c-4583-ad3f-ed46d5c2c920___RS_Early.B 8865.JPG,Early Blight
data\raw\potato\Potato___Early_blight\109730cd-03f3-4139-a464-5f9151483e8c___RS_Early.B 6738.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1de8ed75-0778-4364-9178-52c1bd0dffb4___RS_Early.B 6729.JPG,Early Blight
data\raw\potato\Potato___Early_blight\34d62dee-797e-4f31-9063-f6a285935b4d___RS_Early.B 6733.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dc34096f-8974-4a76-8d15-42ee86038015___RS_Early.B 6734.JPG,Early Blight
data\raw\potato\Potato___Early_blight\41f4502c-34aa-45a5-b593-7191f7a62f96___RS_Early.B 8774.JPG,Early Blight
data\raw\potato\Potato___Early_blight\72f7fa2c-974f-42af-99c3-fd4739d64050___RS_Early.B 8772.JPG,Early Blight
data\raw\potato\Potato___Early_blight\94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B 8770.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ede5199d-4bf1-4bd0-a460-2168350ed05a___RS_Early.B 8773.JPG,Early Blight
data\raw\potato\Potato___Late_blight\465165a0-33c0-4593-8324-03513e71079d___RS_LB 4445.JPG,Late Blight
data\raw\potato\Potato___Late_blight\70b8c0ad-be72-4f3f-84ba-7439f83b089b___RS_LB 4446.JPG,Late Blight
data\raw\potato\Potato___Late_blight\bc5b403e-ecc2-4fde-bafa-9b8698e4545c___RS_LB 4448.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c8bfd67e-892e-4502-982a-adba5505be5d___RS_LB 4444.JPG,Late Blight
data\raw\potato\Potato___Early_blight\17520079-9d7b-481a-bc9e-676c5404d160___RS_Early.B 6774.JPG,Early Blight
data\raw\potato\Potato___Early_blight\203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f0a1af30-47b5-430b-b563-ef9a32a55dc7___RS_Early.B 6781.JPG,Early Blight
data\raw\potato\Potato___Early_blight\089fb289-4bea-48b6-a29a-3a1d268d9dd3___RS_Early.B 8081.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B 8083.JPG,Early Blight
data\raw\potato\Potato___Early_blight\336e5156-8947-46a7-a6fb-e993255d9091___RS_Early.B 8085.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8f0e2872-e5c6-43b2-97f9-269da00cd400___RS_Early.B 8089.JPG,Early Blight
data\raw\potato\Potato___healthy\3f369e63-81eb-4194-a145-df9ed91abc5d___RS_HL 1745.JPG,Healthy
data\raw\potato\Potato___healthy\468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG,Healthy
data\raw\potato\Potato___healthy\77c75478-e1f0-4aaa-9cbc-af1fed928a74___RS_HL 1748.JPG,Healthy
data\raw\potato\Potato___healthy\e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL 1746.JPG,Healthy
data\raw\potato\Potato___Late_blight\01270f5c-a44b-4da7-9398-289088c197ab___RS_LB 2517.JPG,Late Blight
data\raw\potato\Potato___Late_blight\14691d2b-446b-4f0e-921b-60d3b76cbf03___RS_LB 2518.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5fe37f29-fe15-42ac-93b5-90aa5337bd55___RS_LB 2514.JPG,Late Blight
