image_path,raw_class,clean_class,file_extension,image_mode,width,height,md5,leaf_id
data\raw\apple\Apple___healthy\c3740e2e-9676-4468-a33b-3e11de158532___RS_HL 5872.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,66877198f11cce1330ea6dedfb028873,Soybean___healthy:::368
data\raw\apple\Apple___healthy\c3d84f64-28b0-4ea7-a45a-ea564a9b801e___RS_HL 5648.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,dd01b2d17314a397370453737e6d1b4c,Soybean___healthy:::336
data\raw\apple\Apple___healthy\c3dfce5d-2232-4b97-8821-6f5c32553fb7___RS_HL 8149.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0ba3a807bd37249c8716af01ee0ab4da,Apple___healthy:::249
data\raw\apple\Apple___healthy\c419612e-2fa8-4d25-96c5-0bf68b3c7205___RS_HL 7720.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7e19d61369964736c2d695c5a6e64ad2,Apple___healthy:::193
data\raw\apple\Apple___healthy\c475ca60-0635-4bd9-8d2f-d3e7003304c0___RS_HL 5814.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b1764126309629537d5215608b4b31d6,Soybean___healthy:::366
data\raw\apple\Apple___healthy\c4fcb18d-d501-43da-a069-85bb58831714___RS_HL 5840.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,95450921e4a6d807d5e531d8cbf30456,Soybean___healthy:::368
data\raw\apple\Apple___healthy\c53b358c-9cf4-4388-9743-7c3447715424___RS_HL 7880.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,67fef96870cce020ccd2a9ae39c3384d,Apple___healthy:::214
data\raw\apple\Apple___healthy\c53e1b93-f910-412e-b902-19f1693ea08d___RS_HL 5962.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,96ddc1f98098d007e3a0f74b97fc42e7,Soybean___healthy:::375
data\raw\apple\Apple___healthy\c5415525-b654-4f0d-8aaf-c529db6c630f___RS_HL 8115.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,55bc8df5a8b76590cab758897a17c2b4,Apple___healthy:::245
data\raw\apple\Apple___healthy\c57694cb-8849-405f-9a84-bf0158c53c95___RS_HL 7241.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,973ccbd4e43034a2cf069598a2c8150e,Soybean___healthy:::483
data\raw\apple\Apple___healthy\c58cad9c-4529-4be6-8c40-d0f10701fe14___RS_HL 5744.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4176ba61b010c2f80edf0fce36e4c4e6,Soybean___healthy:::355
data\raw\apple\Apple___healthy\c5a79e4d-e008-452d-b71d-503ef9077903___RS_HL 8027.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fc5aa6d57f2cba33c20000acaf45890b,Apple___healthy:::234
data\raw\apple\Apple___healthy\c5a85d3c-72bf-4768-9e3c-d6ba6da6e82e___RS_HL 6295.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4bf89071858215265461b9b45e53ce0c,Soybean___healthy:::401
data\raw\apple\Apple___healthy\c5bcd10f-39aa-47ce-a4e2-1f225bc60912___RS_HL 8037.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,baa42156b84daa9b2bcfa3e71a686e47,Apple___healthy:::235
data\raw\apple\Apple___healthy\c5f61d94-be12-4995-99e0-551384b7df17___RS_HL 7860.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fb7cf3676b038f3ec87ccd798d307b14,Apple___healthy:::212
data\raw\apple\Apple___healthy\c6086c14-d6e9-4c87-8bfe-1275b959bcf7___RS_HL 7369.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0dbb37ba521f806b83310368ed2e9a0c,Soybean___healthy:::494
data\raw\apple\Apple___healthy\c69944f6-08da-4638-8ff6-7e97b5878b57___RS_HL 5816.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,73f16cb06dd4ffdcad3339d28d671e24,Soybean___healthy:::367
data\raw\apple\Apple___healthy\c69a5e33-20a9-4f74-922e-c3bc34b1c98e___RS_HL 7921.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8f8ab922cbd9521858ef7af19659d030,Apple___healthy:::220
data\raw\apple\Apple___healthy\c6d3d356-50ed-4d65-8d29-e1b1b9f8f478___RS_HL 7347.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,27bb07c316af6f0fce447049d68ff032,Soybean___healthy:::492
data\raw\apple\Apple___healthy\c6d8dca1-8921-4f81-aebe-90a692636b5a___RS_HL 7795.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d57596114ec941db0549e1f306cc2d54,Apple___healthy:::203
data\raw\apple\Apple___healthy\c6e3b06c-3fb3-4516-b663-dea564d907d8___RS_HL 6309.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c7c5641d518c520acaafb8b0456c8e7d,Soybean___healthy:::403
data\raw\apple\Apple___healthy\c72f2192-e438-4ae6-9b0a-0e9dafbf9a3e___RS_HL 7324.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,90e77684df3205174f155ed366835ded,Soybean___healthy:::490
data\raw\apple\Apple___healthy\c73cded7-83a5-4c2f-8f38-0b225165822c___RS_HL 5826.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7574e139e6c664ef104c0d69ca09d210,Soybean___healthy:::367
data\raw\apple\Apple___healthy\c7ede8ae-237e-4228-b635-96d3b6a0bebe___RS_HL 7986.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bd8517dd38ed4c02aefef48a0a367121,Apple___healthy:::229
data\raw\apple\Apple___healthy\c81e4d98-e76b-48cf-b03a-2ad382d19842___RS_HL 7807.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,cea1f6cd2298da87d22232f9cea170f1,Apple___healthy:::205
data\raw\apple\Apple___healthy\c81fa31b-23b0-4e58-bb69-36a45cb7898a___RS_HL 6093.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,5d17fe45371abfe7e60ab494cac4eddd,Soybean___healthy:::386
data\raw\apple\Apple___healthy\c854044d-2c8f-4c16-9601-7183b71e25cc___RS_HL 8047.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b205fc07b8d342d8a094e32875d2a1ce,Apple___healthy:::236
data\raw\apple\Apple___healthy\c866af3f-3279-42b7-8e3d-f4f1a84f733b___RS_HL 5883.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8f9d409dd9b08019ed50f760a3dd1886,Soybean___healthy:::369
data\raw\apple\Apple___healthy\c86f1476-4e5c-4dbd-923d-a575bd03cd18___RS_HL 6210.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1249f45fe4a0515a79953748e7c5b10c,Soybean___healthy:::395
data\raw\apple\Apple___healthy\c87060be-7d4e-4cb2-b688-fe5378438d16___RS_HL 7473.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,de90b5219180f8ecded82affcf9a25ff,Soybean___healthy:::502
data\raw\apple\Apple___healthy\c870969d-cf55-467f-85fe-f9752cb76ec6___RS_HL 6323.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,36a217e7ce5926d2b9df28c6a80f640d,Soybean___healthy:::404
data\raw\apple\Apple___healthy\c89af5ca-be92-4d72-af08-56598771c4c3___RS_HL 5695.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e9d4ea90070eefd2923a77e5e49e99aa,Soybean___healthy:::346
data\raw\apple\Apple___healthy\c8f83443-9ab6-483b-99e2-d90760e32ea3___RS_HL 7535.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7a5311c95934a2dcc0e72fc654f9c9c6,Soybean___healthy:::508
data\raw\apple\Apple___healthy\c8fe407d-1806-41a1-9fee-0c7d2c538fba___RS_HL 6166.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bcc92ed99298ece8b9da6b2fdf091b0d,Soybean___healthy:::392
data\raw\apple\Apple___healthy\c928c4dd-fae7-4650-88e3-8b8cd738243e___RS_HL 7579.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,89157e3faee5ec2ebce89e1c1368e461,Apple___healthy:::174
data\raw\apple\Apple___healthy\c933494d-e4a3-497e-8518-c239d4f49f96___RS_HL 7423.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7d45e2209e5f0a12f8f3b416e915ac23,Soybean___healthy:::497
data\raw\apple\Apple___healthy\c936479f-544d-482a-a3d2-19b8bf69bf8d___RS_HL 7898.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7fc6f0f17cca62dc06698255e9bf31a0,Apple___healthy:::217
data\raw\apple\Apple___healthy\c93d7101-89bf-48d9-bcb2-3957da7131ff___RS_HL 8035.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fb5c13d0b003ff1a8002e449659afb45,Apple___healthy:::235
data\raw\apple\Apple___healthy\c95a27db-a513-4f92-b74f-cc4db60999a3___RS_HL 7599.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,07250d0186562125062c5b389cf474a3,Apple___healthy:::176
data\raw\apple\Apple___healthy\c95d4ca9-d33d-4cd6-b0da-31f327e8a5d6___RS_HL 7911.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e65b1b7b2df29e09bea3081aa337931a,Apple___healthy:::218
data\raw\apple\Apple___healthy\c96313e1-59f4-4c05-ba19-a03a613b7d6c___RS_HL 5707.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,9375757a92aed304ad345f6b06e8f658,Soybean___healthy:::346
data\raw\apple\Apple___healthy\c9783552-aa6d-4288-ab36-a30887253bdd___RS_HL 7547.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4effeb36805a04da15bc9a0536787d8e,Soybean___healthy:::510
data\raw\apple\Apple___healthy\c9b9e157-bef7-41c8-be22-80933635137f___RS_HL 7922.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,198fb028e318a6fc76dcd42fb004f0ff,Apple___healthy:::220
data\raw\apple\Apple___healthy\c9e911e2-cba6-4a08-b2a5-1c0e1bca68da___RS_HL 5821.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d100d9ef626550f111b8c2ef16a927a5,Soybean___healthy:::367
data\raw\apple\Apple___healthy\c9ea6277-0581-43dd-91d6-3fddfdf447be___RS_HL 7412.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,cdecb95362c43874387a33210afae5fb,Soybean___healthy:::497
data\raw\apple\Apple___healthy\c9ecb848-37bb-4076-9f57-c1bbe22dbec2___RS_HL 7288.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,dffcca48d23cc081a71db5056784591d,Soybean___healthy:::487
data\raw\apple\Apple___healthy\c9fff3f0-930b-41e7-889d-8e60e0b720cd___RS_HL 7781.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1f89fc6be3ae0ce3bcae9173d6ad781c,Apple___healthy:::201
data\raw\apple\Apple___healthy\ca145350-137b-48ed-bbb4-0716f0f00448___RS_HL 7597.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,923d3c12f285f22ff17e6d778c28f975,Apple___healthy:::176
data\raw\apple\Apple___healthy\ca1cb6e7-c72f-4c06-b7c8-b370b48a74c6___RS_HL 5691.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,df37461a1cdcfb56aa299388bc561ece,Soybean___healthy:::344
data\raw\apple\Apple___healthy\ca4458ac-56ef-41f3-b7a9-6084846069fd___RS_HL 6072.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7fd57013f8f3182bf0c2053aedff52c6,Soybean___healthy:::384
data\raw\apple\Apple___healthy\ca66c694-e8cb-47df-84af-b4c46de1fd3e___RS_HL 7862.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,37087c7132a5b987d6c1b42a45632d95,Apple___healthy:::212
data\raw\apple\Apple___healthy\cb237ceb-a536-4864-a5df-34aafa90dc5e___RS_HL 7871.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e09b467512e250391a3f870862cd5b7c,Apple___healthy:::213
data\raw\apple\Apple___healthy\cb2820ba-baab-455a-8830-df6f53bbb580___RS_HL 6097.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4865ab588a993ddbea7bdae825b47b9b,Soybean___healthy:::386
data\raw\apple\Apple___healthy\cb32fb76-f899-4c50-8599-2d9551ff036d___RS_HL 6084.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,a5debc7c7d9eea34ee96ca6c3ed9f44e,Soybean___healthy:::385
data\raw\apple\Apple___healthy\cb368d24-b5a9-4056-8515-096c649d4007___RS_HL 7752.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,26de28c1716340588f968e9f4115f528,Apple___healthy:::197
data\raw\apple\Apple___healthy\cb6dbf98-5036-45b9-ab80-45b22ddbac00___RS_HL 6296.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8e974aa33b5fffb327c622f002ee476f,Soybean___healthy:::401
data\raw\apple\Apple___healthy\cbc30a63-6c05-405d-b735-0a8eee10192d___RS_HL 5983.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e4919802f097728e6461a2540e4e3e64,Soybean___healthy:::377
data\raw\apple\Apple___healthy\cbd14a0d-dbbd-42b7-a28e-4ad56133b425___RS_HL 7491.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,2f44e71d97cb4e21d8d87c5aa62e11e0,Soybean___healthy:::504
data\raw\apple\Apple___healthy\cc2bdee9-6965-4a72-9e00-b5cf39074c88___RS_HL 8114.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,dcf6e6cf2160c67cb96f611e55ecb6e2,Apple___healthy:::245
data\raw\apple\Apple___healthy\cc804c2c-87af-4c9f-b347-344701081271___RS_HL 7275.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,609b662aec1dce2bd9c8e3f570d3e599,Soybean___healthy:::486
data\raw\apple\Apple___healthy\cc97a80b-968e-46ba-a7ad-afd3d0ffb21f___RS_HL 6048.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f0efe7ff0c7587f4498dd1763b482117,Soybean___healthy:::382
data\raw\apple\Apple___healthy\ccf86248-4dee-4fa3-8192-fc145a227ff1___RS_HL 8097.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4177e56ddcc45883f3a909c2bcbb2de7,Apple___healthy:::243
data\raw\apple\Apple___healthy\cd18fd71-59d6-4d48-8c52-d31ff68f1fe2___RS_HL 5716.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,5ab4047504539bd3d75c8d809de62d2a,Soybean___healthy:::349
data\raw\apple\Apple___healthy\cd2bbe2b-8b63-44ea-a259-59d15dcf545d___RS_HL 8126.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8a5678a7018219cff3e1ff7904aaa4dd,Apple___healthy:::246
data\raw\apple\Apple___healthy\cd320898-881e-4546-86fe-dd8676a88db8___RS_HL 7516.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,9cdb948370083b41bde24cc55c45fd5d,Soybean___healthy:::506
data\raw\apple\Apple___healthy\cd39b453-a3bf-4c8c-9a17-98d8a9cde2a0___RS_HL 5775.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0987c342c43477d22e30a5539e460e64,Soybean___healthy:::360
data\raw\apple\Apple___healthy\cdd69da3-ed98-4c7f-9ee9-f0673820a56a___RS_HL 7631.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e54885c6a71babe0936e3554c5d42089,Apple___healthy:::181
data\raw\apple\Apple___healthy\ce2974ce-80a1-4edc-ab11-901f22a0c009___RS_HL 7700.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bddea72b2fd8c7be083f437499aed0f2,Apple___healthy:::190
data\raw\apple\Apple___healthy\ce2f655a-64d9-44ed-a67c-7e23db612a35___RS_HL 7915.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,50188ca7267ad0160db031bac65dfd6b,Apple___healthy:::219
data\raw\apple\Apple___healthy\ce57ae51-2e2e-4e60-bbc8-033b7b0584d0___RS_HL 6005.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,2f102a387511eccd5bc586ac181369db,Soybean___healthy:::378
data\raw\apple\Apple___healthy\ce955079-4dde-4b96-9240-5348dbb3c774___RS_HL 7760.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,116810355112aebb4e98177d21fb20a3,Apple___healthy:::198
data\raw\apple\Apple___healthy\ce9a3738-55ea-4974-8539-922ed4f864b8___RS_HL 6175.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,67a7ae43bf856ef63e52a8fe17c92bf6,Soybean___healthy:::392
data\raw\apple\Apple___healthy\ced1918e-3327-45c8-8107-c93dd2586380___RS_HL 5970.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,87ba714d260854f221c9b90f452fb788,Soybean___healthy:::376
data\raw\apple\Apple___healthy\ced4e27a-5eff-4190-a33a-cdc3d84c811e___RS_HL 6270.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,48f5d94e58351849b9f219c674323d58,Soybean___healthy:::400
data\raw\apple\Apple___healthy\ceead707-a3f7-4ac7-801e-113399dcf68a___RS_HL 7254.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ee97df1a1c54a528c6883a1be5a12c48,Soybean___healthy:::484
data\raw\apple\Apple___healthy\cf3df371-fa11-469e-8ab9-7bbeb7435920___RS_HL 6080.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,9a00bae322d7adf990cf96ab89dcedd5,Soybean___healthy:::385
data\raw\apple\Apple___healthy\cfb93659-94c6-4ff3-8104-bae70c975bde___RS_HL 5666.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0f24714354a46b9fea1c92b68bcea392,Soybean___healthy:::339
data\raw\apple\Apple___healthy\cfde002c-0d87-4ccd-ab55-f14b47941e34___RS_HL 7424.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,734ff36cbf2470a63d62ca733b7bdc83,Soybean___healthy:::498
data\raw\apple\Apple___healthy\d05d3b29-86dc-411c-a7c2-ca2f9a784e02___RS_HL 8138.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1dc605b311f317ed86879e758ac47a0a,Apple___healthy:::248
data\raw\apple\Apple___healthy\d06d7e4c-e0d4-4f03-8f9d-004405a19f2b___RS_HL 5986.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,5b0e1734d47ccdc0bb3017d1221107d7,Soybean___healthy:::377
data\raw\apple\Apple___healthy\d092beaf-5cb5-400a-a3b7-b8bcd501af2b___RS_HL 8076.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c3bdea9fec2875590245912d40d54077,Apple___healthy:::240
data\raw\apple\Apple___healthy\d0a8e454-67d0-4ddd-b331-c0425f46b5e0___RS_HL 7274.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,a57e068a7144ae4557f7432c21d50a7d,Soybean___healthy:::486
data\raw\apple\Apple___healthy\d103c4fb-790f-4178-8208-dd191b375600___RS_HL 5645.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,cdb161b904d399d6c60c10ef22d5dc23,Soybean___healthy:::336
data\raw\apple\Apple___healthy\d137e403-df20-4a3e-8b30-ab3357870c6f___RS_HL 8048.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7c1ebb7cca66b4f341219f0ea97f8ee3,Apple___healthy:::237
data\raw\apple\Apple___healthy\d15fe9d3-0631-4482-a482-68d9169f1970___RS_HL 7894.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,86b55ff437cb1fff0255bfefae27663e,Apple___healthy:::216
data\raw\apple\Apple___healthy\d163d7d1-4557-443d-8584-dab6934f858f___RS_HL 7545.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,96efe1e6bb415ed51ecdc0159b710c24,Soybean___healthy:::509
data\raw\apple\Apple___healthy\d1660af9-58e5-458f-b125-4940f06711c0___RS_HL 7522.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f41b67b54b9b3d523fe97ab49dc861cf,Soybean___healthy:::507
data\raw\apple\Apple___healthy\d182b332-f33a-4ea1-aa3c-51ef7f01efd5___RS_HL 6137.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d9a70714b06dfba4e188b8bf7425ba53,Soybean___healthy:::389
data\raw\apple\Apple___healthy\d1b50c46-7da6-4940-89e2-800d8c56c228___RS_HL 7594.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,a205e57c0bd5e206cad39d81b5edcc13,Apple___healthy:::176
data\raw\apple\Apple___healthy\d1dd75fa-e0f8-4942-b530-5f6371ac9bc8___RS_HL 7427.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,02713ebfa7f8e0e392d51586b385666b,Soybean___healthy:::498
data\raw\apple\Apple___healthy\d215e01d-93aa-41cc-9212-614c93151cca___RS_HL 8068.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c9d8e27b6f880951d022a57e6b3dd3e2,Apple___healthy:::239
data\raw\apple\Apple___healthy\d22b7ff6-c7a8-4c8a-b398-918ea6009893___RS_HL 7604.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bf678713421ba6f03f0be558908c5957,Apple___healthy:::177
data\raw\apple\Apple___healthy\d25674da-5147-4d9d-9041-5b1e97afbdc5___RS_HL 7492.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,16ab22f3f4cc8c515efe27fdbddef2da,Soybean___healthy:::504
data\raw\apple\Apple___healthy\d27854b1-51af-4804-a928-9305d63f2db1___RS_HL 6181.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7daddb77a39d3376fd6026ee112f44c0,Soybean___healthy:::393
data\raw\apple\Apple___healthy\d29e5681-1f95-4efa-9196-9ecd45538d87___RS_HL 7328.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,2b2f09cfd123cd735358f672485acae5,Soybean___healthy:::490
data\raw\apple\Apple___healthy\d2ccc66e-eedd-4a68-8b8b-d4b8018f6a56___RS_HL 5792.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,64265487c0788cf917a02af39a241226,Soybean___healthy:::363
data\raw\apple\Apple___healthy\d2ec850e-20f3-40dc-917a-641424016b92___RS_HL 6217.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,6bdfa4df8dc7e52dea7509e981bee23a,Soybean___healthy:::396
data\raw\apple\Apple___healthy\d2efd9dd-384c-4ad9-8b41-9780b0ed0c72___RS_HL 5703.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d330b3589f579b24bd4a40ecaf56db29,Soybean___healthy:::346
data\raw\apple\Apple___healthy\d2fc2f4e-9094-4e38-bc7a-f40c5c059280___RS_HL 8170.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,00c1acec3bde3910571836d6a9b6bef2,Apple___healthy:::252
data\raw\apple\Apple___healthy\d2fe5d37-e8e1-42b2-a24b-875fb2527675___RS_HL 7947.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,2317aa01e975da5fd1027d0f23e16c36,Apple___healthy:::223
data\raw\apple\Apple___healthy\d321145e-6ab0-4ad2-8109-f34ee4389149___RS_HL 7848.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1cb53da3b1f6357fb46ae3fcb6f5d427,Apple___healthy:::210
data\raw\apple\Apple___healthy\d345baff-7be6-45a6-802a-b945b95b5885___RS_HL 5956.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1c16cae0fd063c3d80000fbc988ee5ef,Soybean___healthy:::375
data\raw\apple\Apple___healthy\d3524c88-0d60-43e0-a181-3ecc0facd54a___RS_HL 8181.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,70b0bb7f8750c47e22f25cfe5763adae,Apple___healthy:::254
data\raw\apple\Apple___healthy\d3543a4b-c5df-44f9-99e2-199e814e61cc___RS_HL 7805.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8e3c5968a945985f94817cdb1a90cb03,Apple___healthy:::204
data\raw\apple\Apple___healthy\d3647b4c-45d8-4366-8e93-baf1310072ba___RS_HL 6248.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,454d68f0e64abf321a429e2e37719e7b,Soybean___healthy:::398
data\raw\apple\Apple___healthy\d3780b4b-4bf7-484a-ab4a-2c2f0894f930___RS_HL 7681.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fd1470ef9ae530ed8b4a9c99c4a440cc,Apple___healthy:::188
data\raw\apple\Apple___healthy\d39e5813-55e2-40e1-a305-5d549efa46f4___RS_HL 8112.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,21587d88084b69acbaffacb3433cc502,Apple___healthy:::245
data\raw\apple\Apple___healthy\d3b63202-6e22-4d60-b4d0-31c54ffd2762___RS_HL 5675.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ed2fdce73678b772ff6358e676792729,Soybean___healthy:::342
data\raw\apple\Apple___healthy\d3db83a2-69b7-4de2-b868-fc3f04a0bf85___RS_HL 7481.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3c8b39a205024ddf86a7e48d71fdd321,Soybean___healthy:::503
data\raw\apple\Apple___healthy\d3f4f38e-212e-451f-9a8f-26a6ea5e3877___RS_HL 5924.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c50a8567278a4dd2ef69f8dadcb0ebb0,Soybean___healthy:::372
data\raw\apple\Apple___healthy\d4008303-6d94-458e-b0f4-61044cc427ae___RS_HL 7709.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,af4ecff5a5ad5c434e7e66e1aebf8521,Apple___healthy:::192
data\raw\apple\Apple___healthy\d40c491e-7efa-4e8e-865a-fc2e5a240a66___RS_HL 8148.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d72a2453451b0811b0850de8d8a82a0b,Apple___healthy:::249
data\raw\apple\Apple___healthy\d43caafc-79b9-43fb-ad92-d72d56a98494___RS_HL 7398.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,425288a7d53a653e9e212cf748e46870,Soybean___healthy:::496
data\raw\apple\Apple___healthy\d44b9a3e-7cec-4e55-af4b-0df481af3f79___RS_HL 7831.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8b1b0a6c0b6b0a8440c4e214f15dce82,Apple___healthy:::208
data\raw\apple\Apple___healthy\d454a4da-a867-45f8-962e-465946df58c9___RS_HL 5876.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,48d959a42b4f6458fe877df8378a5934,Soybean___healthy:::368
data\raw\apple\Apple___healthy\d45d99cd-6834-4e22-9a4d-f58ef0806ed0___RS_HL 7562.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4310f84e7c73c8c92763d481b3b89af8,Apple___healthy:::172
data\raw\apple\Apple___healthy\d496c802-e976-49b5-af09-b698fcf991f7___RS_HL 7429.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,320a21f27ff6d6034c9e9b9fdfd19fed,Soybean___healthy:::498
data\raw\apple\Apple___healthy\d4ddb36a-e4cf-41be-b3f6-16c584e62b9a___RS_HL 7994.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,139b0698b55ccd637c12cd4ef0924bb8,Apple___healthy:::230
data\raw\apple\Apple___healthy\d509b6e5-a4b7-49c8-ac55-c06c8dab3005___RS_HL 7626.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b9ba7e36b9e657512d6af5747b31b6ae,Apple___healthy:::180
data\raw\apple\Apple___healthy\d529f5df-f802-4cfe-9a4c-4739ba5dfbdf___RS_HL 7875.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7d066eae87c02beacd10f09a502a6298,Apple___healthy:::214
