image_path,clean_class
data\raw\apple\Apple___Black_rot\b1fb1490-dd67-4f69-97a4-a770ab7c8301___JR_FrgE.S 8587.JPG,Black Rot
data\raw\apple\Apple___Black_rot\c418f9e9-92e8-46ce-ba41-50b0f9b45d38___JR_FrgE.S 8585.JPG,Black Rot
data\raw\apple\Apple___Apple_scab\0b170906-9436-4c0d-84c1-c396ad9d909b___FREC_Scab 3101.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\5a178d63-372d-48c4-adb8-d616130ba3f0___FREC_Scab 3104.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\85aad925-f1e2-463e-840b-266d49a56d1f___FREC_Scab 3100.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\ba94f188-df0b-41fd-94e3-f0ed4924e23e___FREC_Scab 3102.JPG,Apple Scab
data\raw\apple\Apple___healthy\234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182.JPG,Healthy
data\raw\apple\Apple___healthy\27af3831-cc86-4c30-96a5-98d5a2375fcd___RS_HL 8183.JPG,Healthy
data\raw\apple\Apple___healthy\3b9d4604-18c3-49a7-8ac3-07386ae370fb___RS_HL 8179.JPG,Healthy
data\raw\apple\Apple___healthy\6760f8fc-05d5-4cdb-ba7c-4d87d508bb79___RS_HL 8185.JPG,Healthy
data\raw\apple\Apple___healthy\686f612d-bb49-409a-8afa-0707481774fe___RS_HL 8184.JPG,Healthy
data\raw\apple\Apple___healthy\aed7208f-81b3-4fbc-869b-87083033e048___RS_HL 8180.JPG,Healthy
data\raw\apple\Apple___healthy\d3524c88-0d60-43e0-a181-3ecc0facd54a___RS_HL 8181.JPG,Healthy
data\raw\apple\Apple___Apple_scab\3dd3d59c-be2a-4f29-8fa1-d4f37d7fb894___FREC_Scab 3412.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\43f68711-decd-4831-bf5c-99fa40abe339___FREC_Scab 3413.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\5cd3df15-31a2-4076-9d1a-8735fa1dccdf___FREC_Scab 3410.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\88079400-60e9-4317-b917-0bee6c8c16f5___FREC_Scab 3411.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\a5ed05d8-9815-41b7-b481-332e48cfde56___FREC_Scab 3415.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\b2567b00-d781-4177-9c3f-6a7b9f47941f___FREC_Scab 3414.JPG,Apple Scab
data\raw\apple\Apple___healthy\2345cf40-76a9-4bb3-9e7c-8d185dd41905___RS_HL 8123.JPG,Healthy
data\raw\apple\Apple___healthy\26f830c1-f86f-438b-9045-3531ef02ea9c___RS_HL 8122.JPG,Healthy
data\raw\apple\Apple___healthy\3a5916ba-0db8-4aff-a282-26f33b056832___RS_HL 8125.JPG,Healthy
data\raw\apple\Apple___healthy\4e481e14-a671-4794-a1f0-9fca67ad7d0d___RS_HL 8124.JPG,Healthy
data\raw\apple\Apple___healthy\5ba92c8d-c731-436f-9d77-5685ec780f5f___RS_HL 8120.JPG,Healthy
data\raw\apple\Apple___healthy\6e05d89e-4cb2-45bd-9800-f128ddbcdaa8___RS_HL 8127.JPG,Healthy
data\raw\apple\Apple___healthy\cd2bbe2b-8b63-44ea-a259-59d15dcf545d___RS_HL 8126.JPG,Healthy
data\raw\apple\Apple___healthy\d91d546a-0d07-4c6c-b1b6-1686371c0062___RS_HL 8121.JPG,Healthy
data\raw\apple\Apple___healthy\1230a95a-5f08-4fd6-b6e9-44c0c7b1fe8c___RS_HL 8092.JPG,Healthy
data\raw\apple\Apple___healthy\14c691eb-78de-417f-8832-93427151a6e1___RS_HL 8090.JPG,Healthy
data\raw\apple\Apple___healthy\15a995e0-2e4a-486b-8509-db35d944ce6d___RS_HL 8086.JPG,Healthy
data\raw\apple\Apple___healthy\1aa82164-61f2-4baf-b99d-41f18f6e98cc___RS_HL 8087.JPG,Healthy
data\raw\apple\Apple___healthy\37581d20-bd40-4aca-81ae-00d83473d578___RS_HL 8091.JPG,Healthy
data\raw\apple\Apple___healthy\4bfc8d18-abd9-473f-b581-22283574686d___RS_HL 8088.JPG,Healthy
data\raw\apple\Apple___healthy\818854a8-1153-49bb-8981-8c6e5f34fbbe___RS_HL 8089.JPG,Healthy
data\raw\apple\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG,Healthy
data\raw\apple\Apple___healthy\230a4c38-8e59-4c1d-bda8-ee3401e6507b___RS_HL 7945.JPG,Healthy
data\raw\apple\Apple___healthy\5b0eb6d3-92f9-4332-8228-6c587810f9c6___RS_HL 7949.JPG,Healthy
data\raw\apple\Apple___healthy\65f9450e-cd32-465c-b2cd-e24111798fb1___RS_HL 7950.JPG,Healthy
data\raw\apple\Apple___healthy\a50556b8-e947-45f6-8b4e-6574ddab1903___RS_HL 7944.JPG,Healthy
data\raw\apple\Apple___healthy\d2fe5d37-e8e1-42b2-a24b-875fb2527675___RS_HL 7947.JPG,Healthy
data\raw\apple\Apple___healthy\e10f9ab3-4775-4947-920a-d272329ae225___RS_HL 7946.JPG,Healthy
data\raw\apple\Apple___healthy\04467511-de12-439c-853f-ef4d99785541___RS_HL 7367.JPG,Healthy
data\raw\apple\Apple___healthy\0f56566e-6151-4ede-b10b-2b1f04f23659___RS_HL 7359.JPG,Healthy
data\raw\apple\Apple___healthy\211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,Healthy
data\raw\apple\Apple___healthy\27b057d7-929a-436f-905d-fd8339bf1bca___RS_HL 7366.JPG,Healthy
data\raw\apple\Apple___healthy\32073031-1afb-4a9e-ad8b-2d19ef6bb00a___RS_HL 7362.JPG,Healthy
data\raw\apple\Apple___healthy\4b2e833c-9618-4733-90b1-71877f87a6f6___RS_HL 7361.JPG,Healthy
data\raw\apple\Apple___healthy\61697828-b645-4f07-844a-dc9902713d3e___RS_HL 7363.JPG,Healthy
data\raw\apple\Apple___healthy\990838f4-b976-45bb-859d-95de901acc8c___RS_HL 7365.JPG,Healthy
data\raw\apple\Apple___healthy\a88f01ad-8550-49f1-9757-e9e9649d81b2___RS_HL 7360.JPG,Healthy
data\raw\apple\Apple___healthy\31c8c28a-ba8f-4869-a623-949d6c67275d___RS_HL 8177.JPG,Healthy
data\raw\apple\Apple___healthy\74f7c545-de83-473d-82de-1e8c89fd975a___RS_HL 8172.JPG,Healthy
data\raw\apple\Apple___healthy\7703726c-19ce-4e3a-a921-1a84161b12d0___RS_HL 8174.JPG,Healthy
data\raw\apple\Apple___healthy\77273304-be77-4b74-a4ed-cd42826f4635___RS_HL 8178.JPG,Healthy
data\raw\apple\Apple___healthy\8c850584-ade3-4067-bbf3-5c8602dba3c3___RS_HL 8175.JPG,Healthy
data\raw\apple\Apple___healthy\9ec4f654-e45e-4910-8b1f-8b9825cefbd1___RS_HL 8173.JPG,Healthy
data\raw\apple\Apple___healthy\d96d3f24-2fb9-4650-8cd4-c58e1a42f18f___RS_HL 8176.JPG,Healthy
data\raw\apple\Apple___healthy\fca55eaf-abbb-4941-89f7-e3698c1f77f1___RS_HL 8171.JPG,Healthy
data\raw\apple\Apple___healthy\11749aa9-4b07-4cd8-8605-356de6d4cc68___RS_HL 7684.JPG,Healthy
data\raw\apple\Apple___healthy\2fbd9205-be67-4f43-be2a-93a8def382a6___RS_HL 7680.JPG,Healthy
data\raw\apple\Apple___healthy\5150163c-ce61-4b06-bcab-d806f8c78dba___RS_HL 7682.JPG,Healthy
data\raw\apple\Apple___healthy\5345137b-4957-4d47-896c-e9dcab8b7c43___RS_HL 7685.JPG,Healthy
data\raw\apple\Apple___healthy\7a95ed03-478d-4410-804f-1bab389d5f77___RS_HL 7678.JPG,Healthy
data\raw\apple\Apple___healthy\d3780b4b-4bf7-484a-ab4a-2c2f0894f930___RS_HL 7681.JPG,Healthy
data\raw\apple\Apple___healthy\f18afd6d-b745-4c09-b615-b1b6200bcd89___RS_HL 7683.JPG,Healthy
data\raw\apple\Apple___healthy\f665c2bb-bdd4-4b6e-bb2d-6e6d017c8764___RS_HL 7679.JPG,Healthy
data\raw\apple\Apple___Apple_scab\0537ad56-3d24-4e97-a947-65b9b37f8988___FREC_Scab 3079.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\176a93ed-6c2d-4828-ada1-87f1688b509b___FREC_Scab 3083.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\37659856-0fc8-430b-871a-af4f0b557e49___FREC_Scab 3081.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\4be9d1d9-2170-4856-a81e-e53e7aa5dbf7___FREC_Scab 3082.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\53d37faf-7a68-4fe2-ac1f-5438637742d4___FREC_Scab 3080.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\63e1d796-f00e-4c24-9871-2eae6f9c9ced___FREC_Scab 3078.JPG,Apple Scab
data\raw\apple\Apple___healthy\0580ddaa-0221-4adc-8b64-8ce1842f5f07___RS_HL 6242.JPG,Healthy
data\raw\apple\Apple___healthy\44707c11-0d08-411f-9fa3-21d3edf72031___RS_HL 6255.JPG,Healthy
data\raw\apple\Apple___healthy\47c52b97-c8c7-41da-8bff-608d8db48408___RS_HL 6243.JPG,Healthy
data\raw\apple\Apple___healthy\4c3bd8fb-b507-4ef4-93b6-39f1b0d087d8___RS_HL 6252.JPG,Healthy
data\raw\apple\Apple___healthy\5decc9b0-698c-49d0-906b-1a679b0001f9___RS_HL 6245.JPG,Healthy
data\raw\apple\Apple___healthy\6fe99b1c-d402-4756-a21b-ff964b999adb___RS_HL 6253.JPG,Healthy
data\raw\apple\Apple___healthy\828a6b50-e2fb-4e63-a595-556aa41d43a7___RS_HL 6250.JPG,Healthy
data\raw\apple\Apple___healthy\86abe4bd-80fd-4a65-ba6f-fd48e6d51119___RS_HL 6251.JPG,Healthy
data\raw\apple\Apple___healthy\8a6cad28-0c10-47aa-af0e-fd82de61ba70___RS_HL 6246.JPG,Healthy
data\raw\apple\Apple___healthy\ae0a8f1e-235b-4fd9-980f-58d486951875___RS_HL 6244.JPG,Healthy
data\raw\apple\Apple___healthy\be861072-a40c-4318-80a7-659f9f9a11ae___RS_HL 6241.JPG,Healthy
data\raw\apple\Apple___healthy\d3647b4c-45d8-4366-8e93-baf1310072ba___RS_HL 6248.JPG,Healthy
data\raw\apple\Apple___healthy\e30f75c3-08c7-47fa-ae3c-7e1e3e782583___RS_HL 6247.JPG,Healthy
data\raw\apple\Apple___healthy\f2904228-2cc6-4c6c-a2b5-6951a6f3535e___RS_HL 6254.JPG,Healthy
data\raw\apple\Apple___healthy\2768d40f-209f-4f71-a90a-a5f748fe299a___RS_HL 5938.JPG,Healthy
data\raw\apple\Apple___healthy\314b2ac4-0d06-4940-8517-0d4c1072acbf___RS_HL 5929.JPG,Healthy
data\raw\apple\Apple___healthy\36980863-22cb-4e05-a1f6-53039a89993a___RS_HL 5934.JPG,Healthy
data\raw\apple\Apple___healthy\3a80eee6-d03a-4ac9-8f73-5f251f568840___RS_HL 5935.JPG,Healthy
data\raw\apple\Apple___healthy\482fa3b9-4ab6-46ff-b670-ff5ba0f37425___RS_HL 5937.JPG,Healthy
data\raw\apple\Apple___healthy\4f915b76-fe41-4201-ae61-9c9ad7cbc94d___RS_HL 5933.JPG,Healthy
data\raw\apple\Apple___healthy\5ac41a3d-ca1b-4215-a7a5-500d77acc67a___RS_HL 5931.JPG,Healthy
data\raw\apple\Apple___healthy\a3d2fcfa-645e-419e-91a5-ab626f5fab6c___RS_HL 5930.JPG,Healthy
data\raw\apple\Apple___healthy\acbdd971-62fa-4109-a0b7-38b6eae4d748___RS_HL 5939.JPG,Healthy
data\raw\apple\Apple___healthy\bf5b3cf2-cc13-4fbd-b629-7a7f56afe59b___RS_HL 5932.JPG,Healthy
data\raw\apple\Apple___healthy\def9ef11-75da-4f8f-8334-c6c54a31d3d6___RS_HL 5936.JPG,Healthy
data\raw\apple\Apple___healthy\e00d340c-2088-458e-b41d-b628959397c1___RS_HL 5940.JPG,Healthy
data\raw\apple\Apple___Apple_scab\0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\0a14783a-838a-4d4f-a671-ff98011714c6___FREC_Scab 3288.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\45a699f2-a02d-4f1f-b628-6d445c58a595___FREC_Scab 3291.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\4b51cc5d-4122-451b-8598-81ea29dc7cd4___FREC_Scab 3290.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\e8fc927f-fac2-4386-be3c-0a8ad0ddd83d___FREC_Scab 3292.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\fbd09d7f-e816-408a-946e-e4009ec8cae1___FREC_Scab 3289.JPG,Apple Scab
data\raw\apple\Apple___Black_rot\499e851c-5cd4-4ab9-9ff8-df01133aac08___JR_FrgE.S 2989.JPG,Black Rot
data\raw\apple\Apple___Black_rot\4cf3a0f2-1758-44b1-862b-3aaf7b4705f1___JR_FrgE.S 2988.JPG,Black Rot
data\raw\apple\Apple___Black_rot\952ab9a0-bfcc-408c-a7d7-c8ae485acb7c___JR_FrgE.S 2993.JPG,Black Rot
data\raw\apple\Apple___Black_rot\a572ba2c-a691-4133-bb2f-e6e97edb749c___JR_FrgE.S 2991.JPG,Black Rot
data\raw\apple\Apple___Black_rot\a899313e-320c-4843-a7bc-ca7eb2a81883___JR_FrgE.S 2992.JPG,Black Rot
data\raw\apple\Apple___Black_rot\b3d4d826-24df-4033-b9ca-fd5625d68f0d___JR_FrgE.S 2994.JPG,Black Rot
data\raw\apple\Apple___Black_rot\d2ca1cb3-50b5-4861-85d8-a7bdae78265d___JR_FrgE.S 2995.JPG,Black Rot
data\raw\apple\Apple___Black_rot\ee5b8f3c-3afe-45d9-b0ad-8aefc9dc914b___JR_FrgE.S 2987.JPG,Black Rot
data\raw\apple\Apple___Black_rot\f58de461-853f-46d7-b223-d48a81507a85___JR_FrgE.S 2996.JPG,Black Rot
data\raw\apple\Apple___Black_rot\f9b7fc98-caee-4bb1-ae7b-1e9981ba6d72___JR_FrgE.S 2990.JPG,Black Rot
data\raw\apple\Apple___healthy\0199bffc-baee-499f-8e03-5dadb8b671be___RS_HL 8042.JPG,Healthy
data\raw\apple\Apple___healthy\15ad1bbe-d6da-4b40-aa05-38d394273595___RS_HL 8046.JPG,Healthy
data\raw\apple\Apple___healthy\2331c0e7-475e-4304-8f4e-d98f80778a08___RS_HL 8043.JPG,Healthy
data\raw\apple\Apple___healthy\42777529-bf54-4134-9bd6-34fbd135575d___RS_HL 8045.JPG,Healthy
data\raw\apple\Apple___healthy\84d6003b-3195-49cb-9831-861d9dc5b2cd___RS_HL 8041.JPG,Healthy
data\raw\apple\Apple___healthy\9c95370b-3dfa-4f1d-b9d6-def93d1cda1b___RS_HL 8044.JPG,Healthy
data\raw\apple\Apple___healthy\c854044d-2c8f-4c16-9601-7183b71e25cc___RS_HL 8047.JPG,Healthy
data\raw\apple\Apple___Black_rot\39cf3d6d-0324-4d2c-8a43-ee21f8b910c2___JR_FrgE.S 8603.JPG,Black Rot
data\raw\apple\Apple___Black_rot\43baab18-d60b-49df-b2d5-a27d16164317___JR_FrgE.S 8604.JPG,Black Rot
data\raw\apple\Apple___Black_rot\7e008f42-c268-4ca8-9acc-4682019ba060___JR_FrgE.S 8600.JPG,Black Rot
data\raw\apple\Apple___Black_rot\b6850718-a674-4eb2-9a5b-bb7ae5f32ce8___JR_FrgE.S 8602.JPG,Black Rot
data\raw\apple\Apple___Black_rot\d4ea8c73-7beb-4019-8a66-f60381c6fdc0___JR_FrgE.S 8601.JPG,Black Rot
data\raw\apple\Apple___healthy\0eceac69-c7bf-4e9e-a249-7ae23dcf065f___RS_HL 5888.JPG,Healthy
data\raw\apple\Apple___healthy\1c116208-4ef8-4b42-ba20-92c3b9ca957c___RS_HL 5885.JPG,Healthy
data\raw\apple\Apple___healthy\38c039b6-23f0-4fc2-a0df-e5ec3f523a09___RS_HL 5887.JPG,Healthy
data\raw\apple\Apple___healthy\49b6b50f-7c76-4c31-9e33-b5ae8d22264c___RS_HL 5882.JPG,Healthy
data\raw\apple\Apple___healthy\594c429c-488e-4d8e-9b44-c3929cecafc9___RS_HL 5878.JPG,Healthy
data\raw\apple\Apple___healthy\6695f23d-03f2-48ce-a3fe-b0fcd4f4972c___RS_HL 5884.JPG,Healthy
data\raw\apple\Apple___healthy\735b41f2-e433-4ca1-98eb-85b9af69a7bc___RS_HL 5879.JPG,Healthy
data\raw\apple\Apple___healthy\7e582ef9-de24-4f2d-bfd7-a9c79dd4fb1f___RS_HL 5881.JPG,Healthy
data\raw\apple\Apple___healthy\bf8697bb-a12a-4488-9178-22180bde51e5___RS_HL 5889.JPG,Healthy
data\raw\apple\Apple___healthy\c866af3f-3279-42b7-8e3d-f4f1a84f733b___RS_HL 5883.JPG,Healthy
data\raw\apple\Apple___healthy\e2cce5a6-04a9-436d-8e56-3bf4979b47bc___RS_HL 5886.JPG,Healthy
data\raw\apple\Apple___healthy\e439a002-e035-401e-a1aa-77f99fbd65ad___RS_HL 5880.JPG,Healthy
data\raw\apple\Apple___healthy\139ff5a7-102b-4434-b540-eb6930e6d968___RS_HL 7910.JPG,Healthy
data\raw\apple\Apple___healthy\14009d84-bca8-4054-b09d-7fd4241c74a6___RS_HL 7907.JPG,Healthy
data\raw\apple\Apple___healthy\68f559ea-dff3-43a8-a804-a491e5c4feb9___RS_HL 7909.JPG,Healthy
data\raw\apple\Apple___healthy\96fa4629-851e-4706-b397-f27c6f6f272c___RS_HL 7913.JPG,Healthy
data\raw\apple\Apple___healthy\97a6eaed-70d4-4b78-9871-1aba3d7a9abe___RS_HL 7908.JPG,Healthy
data\raw\apple\Apple___healthy\c95d4ca9-d33d-4cd6-b0da-31f327e8a5d6___RS_HL 7911.JPG,Healthy
data\raw\apple\Apple___healthy\d74bd0ad-5a61-48ed-a5b6-9e0bf5f3911d___RS_HL 7906.JPG,Healthy
data\raw\apple\Apple___healthy\efcddd81-0718-4555-ac8f-f417cc6e6280___RS_HL 7912.JPG,Healthy
data\raw\apple\Apple___healthy\3a1ca70b-00f0-4a0b-a973-8db1da714e6c___RS_HL 7759.JPG,Healthy
data\raw\apple\Apple___healthy\70491e38-2a9e-4fb7-9ab5-dfa49d46b202___RS_HL 7758.JPG,Healthy
data\raw\apple\Apple___healthy\71b2b307-ddd7-48bf-b904-4d1101c9fc4b___RS_HL 7755.JPG,Healthy
data\raw\apple\Apple___healthy\9c817f68-e2ba-44cd-8408-492efd9932c8___RS_HL 7757.JPG,Healthy
data\raw\apple\Apple___healthy\b9d6f390-c210-486f-802b-e204e27990ea___RS_HL 7756.JPG,Healthy
data\raw\apple\Apple___healthy\c2a0c51e-b57c-459f-8ce0-34f0816323db___RS_HL 7754.JPG,Healthy
data\raw\apple\Apple___healthy\ce955079-4dde-4b96-9240-5348dbb3c774___RS_HL 7760.JPG,Healthy
data\raw\apple\Apple___Apple_scab\06cf74b6-d895-4a09-b3b1-bc63579f8c33___FREC_Scab 3128.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\99a971b6-cd13-4ed2-8fc5-0d6769945578___FREC_Scab 3130.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\f8ef99d9-9d01-4aeb-9248-e8c312c9a981___FREC_Scab 3129.JPG,Apple Scab
data\raw\apple\Apple___healthy\1d98a80e-f33b-44e5-99de-89fb990211f5___RS_HL 7834.JPG,Healthy
data\raw\apple\Apple___healthy\5a92a89d-a10e-423c-aed8-8505e04e15dc___RS_HL 7836.JPG,Healthy
data\raw\apple\Apple___healthy\7e721779-b328-4c32-ad15-889743f9846a___RS_HL 7832.JPG,Healthy
data\raw\apple\Apple___healthy\9fa007fa-08c0-4d3a-b2b4-9ac7ad72c316___RS_HL 7833.JPG,Healthy
data\raw\apple\Apple___healthy\b13ada28-ecc1-43e6-bfa2-e8847cd7ec02___RS_HL 7835.JPG,Healthy
data\raw\apple\Apple___healthy\bf73cd4a-c19c-457c-827b-144d15f88b37___RS_HL 7830.JPG,Healthy
data\raw\apple\Apple___healthy\d44b9a3e-7cec-4e55-af4b-0df481af3f79___RS_HL 7831.JPG,Healthy
data\raw\apple\Apple___healthy\f591e5cc-e9fc-4d82-b2cd-09ab19cb4581___RS_HL 7829.JPG,Healthy
data\raw\apple\Apple___healthy\0ebf06b5-7471-42d7-b8d6-5a53127f90f3___RS_HL 8163.JPG,Healthy
data\raw\apple\Apple___healthy\6fb1530c-0b24-48df-b2f2-02a8498546ad___RS_HL 8168.JPG,Healthy
data\raw\apple\Apple___healthy\74d4928f-5a36-4f9b-acbe-be50736d397d___RS_HL 8169.JPG,Healthy
data\raw\apple\Apple___healthy\8bc978ac-e3b2-4466-a180-731dcbb71a59___RS_HL 8167.JPG,Healthy
data\raw\apple\Apple___healthy\ba33103e-1321-43f0-8a86-6d5e014c0755___RS_HL 8166.JPG,Healthy
data\raw\apple\Apple___healthy\d2fc2f4e-9094-4e38-bc7a-f40c5c059280___RS_HL 8170.JPG,Healthy
data\raw\apple\Apple___healthy\df6bce5a-1d1b-49f6-a9cb-8f262701b335___RS_HL 8164.JPG,Healthy
data\raw\apple\Apple___healthy\eee67012-27f6-45d5-9365-2561429f046d___RS_HL 8165.JPG,Healthy
data\raw\apple\Apple___Black_rot\5984db18-75d7-4c3a-be4b-74c3c0351887___JR_FrgE.S 8685.JPG,Black Rot
data\raw\apple\Apple___Black_rot\60e1b273-cedb-4003-a197-014832ed51fa___JR_FrgE.S 8684.JPG,Black Rot
data\raw\apple\Apple___Black_rot\b94f7192-3ed3-4dfa-83a6-570142a8b795___JR_FrgE.S 8687.JPG,Black Rot
data\raw\apple\Apple___Black_rot\cb323687-3c3a-41d0-b5f8-445f15d9aa76___JR_FrgE.S 8688.JPG,Black Rot
data\raw\apple\Apple___Black_rot\ddbcb13e-0263-4881-9e1b-6f00d67f7217___JR_FrgE.S 8683.JPG,Black Rot
data\raw\apple\Apple___Black_rot\deccf856-7d85-4b95-9d35-85f4ad1af7f7___JR_FrgE.S 8689.JPG,Black Rot
data\raw\apple\Apple___Black_rot\fb9d8933-5a5b-4553-a75e-dc50efc35975___JR_FrgE.S 8686.JPG,Black Rot
data\raw\apple\Apple___Black_rot\02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948.JPG,Black Rot
data\raw\apple\Apple___Black_rot\0e84adc9-3e97-48e2-b1fd-7d04f9e92cb0___JR_FrgE.S 2949.JPG,Black Rot
data\raw\apple\Apple___Black_rot\2478fee4-ef3a-4638-8641-f5524246f29a___JR_FrgE.S 2951.JPG,Black Rot
data\raw\apple\Apple___Black_rot\35ca99d4-5913-457a-b09c-3e90f6ef98a3___JR_FrgE.S 2947.JPG,Black Rot
data\raw\apple\Apple___Black_rot\4747a926-7eee-49a1-b28b-a8cc8a555fa7___JR_FrgE.S 2952.JPG,Black Rot
data\raw\apple\Apple___Black_rot\4f9a2639-beb2-4e4c-a62d-805792a50f4e___JR_FrgE.S 2944.JPG,Black Rot
data\raw\apple\Apple___Black_rot\50fa49cd-002e-4352-816e-c5df10dc5f3f___JR_FrgE.S 2950.JPG,Black Rot
data\raw\apple\Apple___Black_rot\56d4cd7c-cb82-4944-b8a6-78ad6502b339___JR_FrgE.S 2955.JPG,Black Rot
data\raw\apple\Apple___Black_rot\6b2b70e7-1dd3-40a0-a2d3-89d84a3e6698___JR_FrgE.S 2956.JPG,Black Rot
data\raw\apple\Apple___Black_rot\6bda7e61-7fff-42d8-b7f4-e304adde45b8___JR_FrgE.S 2954.JPG,Black Rot
data\raw\apple\Apple___Black_rot\91270769-9fc1-4544-bb8e-b48450b7ad62___JR_FrgE.S 2953.JPG,Black Rot
data\raw\apple\Apple___Black_rot\954d8d3f-c11e-4202-b5e5-501d5e41752b___JR_FrgE.S 2942.JPG,Black Rot
data\raw\apple\Apple___Black_rot\cc92897c-3975-4130-a067-6007945be8ab___JR_FrgE.S 2943.JPG,Black Rot
data\raw\apple\Apple___Black_rot\e9d9e0f2-331e-4bf5-90cf-a45c2a93dfea___JR_FrgE.S 2946.JPG,Black Rot
data\raw\apple\Apple___Black_rot\ecd438b2-48c2-4e04-a1dc-7878625cbdab___JR_FrgE.S 2945.JPG,Black Rot
data\raw\apple\Apple___Apple_scab\106aaa5f-c98d-482d-88ef-8e5170e9072d___FREC_Scab 3489.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\25aeb397-bc36-4fe5-affe-6b8195d4f282___FREC_Scab 3494.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\50dca3b7-fe83-426b-9fa7-a4e80df022aa___FREC_Scab 3488.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\b011c870-c5a5-4990-9ddd-e00e02613780___FREC_Scab 3493.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\bdaae6b2-8ff5-4a4c-9286-a2393063cdaf___FREC_Scab 3491.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\d9a98a38-faa1-47dc-9710-28a86f024a29___FREC_Scab 3490.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\fd3ae59f-e06e-403b-b317-83ee68aa9ea7___FREC_Scab 3492.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\61373045-a7a5-4213-94fb-7d81638d5561___FREC_Scab 3430.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\c190660f-6116-465c-8ca6-fc56f9844a30___FREC_Scab 3432.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\cbc265da-87e2-449e-8585-b744f9371772___FREC_Scab 3431.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\debd9885-73c5-4ba8-9a95-f820846cec77___FREC_Scab 3433.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\f18c0441-917e-4f34-b26e-a1a71d0adec2___FREC_Scab 3429.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\5dbcba87-93fa-4c21-8abd-bc20c93b359f___FREC_Scab 3258.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\98d39524-dfe5-42c0-999d-110aa1c49b85___FREC_Scab 3259.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\d48c6280-ceec-4b35-bc04-bbbf56995203___FREC_Scab 3262.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\f141c7f9-66b7-4052-b5c7-db3df1a894f2___FREC_Scab 3261.JPG,Apple Scab
data\raw\apple\Apple___healthy\11636fd2-75f3-40e5-99c4-777589bfc392___RS_HL 8203.JPG,Healthy
data\raw\apple\Apple___healthy\2693000f-ad26-46ae-9d5f-3fb67de2b86c___RS_HL 8206.JPG,Healthy
data\raw\apple\Apple___healthy\4da8c9ec-92d1-4e33-87b2-de2906f88a46___RS_HL 8201.JPG,Healthy
data\raw\apple\Apple___healthy\b95d7446-58e5-4f88-a1a9-4ee2930051c4___RS_HL 8205.JPG,Healthy
data\raw\apple\Apple___healthy\b9d6a99b-7ffb-47a2-a9f5-e3fedf6c0ec8___RS_HL 8204.JPG,Healthy
data\raw\apple\Apple___healthy\b9e6aeac-899b-4f14-9e45-abb938f58ec1___RS_HL 8200.JPG,Healthy
